Date,Close,epoch_signal
2024-08-18,0.9135059714252655,0
2024-08-19,0.8870159983028248,0
2024-08-20,0.8810979723219359,0
2024-08-21,0.901934981334587,0
2024-08-22,0.9460660219802459,0
2024-08-23,1.0803409814788478,-1
2024-08-24,1.0762820244692657,-1
2024-08-25,1.0529869794462834,-1
2024-08-26,0.9950829744874689,-1
2024-08-27,0.8924900294116681,-1
2024-08-28,0.8738579750558513,0
2024-08-29,0.8661360144495124,0
2024-08-30,0.8431509732767503,0
2024-08-31,0.8179420232513145,0
2024-09-01,0.7941460012407853,-1
2024-09-02,0.832302987497134,-1
2024-09-03,0.7652559875908352,0
2024-09-04,0.763962984087327,0
2024-09-05,0.723258972074742,0
2024-09-06,0.660849988444968,1
2024-09-07,0.6843129992184095,1
2024-09-08,0.6951379775941173,1
2024-09-09,0.777202010095115,1
2024-09-10,0.8262739778229422,0
2024-09-11,0.8081150054946699,0
2024-09-12,0.842272996934841,0
2024-09-13,0.8860989809074237,0
2024-09-14,0.8358389735507116,0
2024-09-15,0.7905899883286258,0
2024-09-16,0.7317450046897345,1
2024-09-17,0.7567890285876387,1
2024-09-18,0.7301220298426214,1
2024-09-19,0.8515319823279032,1
2024-09-20,0.8254320026293713,1
2024-09-21,0.8697559833734307,1
2024-09-22,0.8279680012856874,1
2024-09-23,0.982824027596283,0
2024-09-24,1.1028690337583258,0
2024-09-25,1.120571017169722,0
2024-09-26,1.2792609929421528,0
2024-09-27,1.411540985024679,0
2024-09-28,1.3659709691941755,-1
2024-09-29,1.3058439494007823,0
2024-09-30,1.2425520419187226,0
2024-10-01,1.1223529577060878,0
2024-10-02,1.1016869544776668,0
2024-10-03,1.0596879720119987,0
2024-10-04,1.1800420283442477,0
2024-10-05,1.097645044356968,0
2024-10-06,1.0923999547960717,0
2024-10-07,1.1186150313251562,0
2024-10-08,1.0768400430915064,0
2024-10-09,0.9175410271062703,0
2024-10-10,0.9239450096220683,0
2024-10-11,1.0075559615643208,0
2024-10-12,0.9994029999711771,0
2024-10-13,0.9239950179151069,0
2024-10-14,1.0120190381887668,0
2024-10-15,0.9712880254065777,0
2024-10-16,0.9842050075036605,0
2024-10-17,0.9069390296901857,0
2024-10-18,0.9307450056040063,0
2024-10-19,0.941559970449909,0
2024-10-20,0.9672920108443207,0
2024-10-21,0.9113829731681844,0
2024-10-22,0.8732910157199739,0
