window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.11038011695906433
2,1.0020024313073645,1.0007415318711326,1.0027087395631735,0.44696415508412585,0.03950256035113387,0.5040234089246525
3,1.0043599763619375,1.0017983394928989,1.005893164440296,0.43484626647144947,0.04685212298682284,0.5190336749633968
4,1.0070430990156687,1.0030096429749928,1.0092956323263458,0.43443223443223444,0.05201465201465202,0.5172161172161173
5,1.0096400582122074,1.0043836854128088,1.0127720895816474,0.436950146627566,0.06085043988269795,0.5205278592375366
6,1.012286837137303,1.0057695048052535,1.0161504318252745,0.4343360234776229,0.06676449009537784,0.5260454878943507
7,1.015317429534066,1.0071433021082916,1.0196065273993353,0.434654919236417,0.07121879588839941,0.5293685756240822
8,1.0185767476369776,1.0083890311634776,1.023131682181668,0.4371785451873622,0.07641440117560618,0.5312270389419544
9,1.0220262036757313,1.0097418963218987,1.0265739706354933,0.4389705882352941,0.07794117647058824,0.5294117647058824
10,1.0251085674052747,1.0112672559319869,1.029923676482369,0.4201618837380427,0.08020603384841796,0.5496688741721855
11,1.0279852319754492,1.0127561829523557,1.0333221754833257,0.4182621502209131,0.0861561119293078,0.5559646539027983
12,1.0306277044082481,1.014687352098435,1.0368181088068862,0.4119380987472365,0.08916728076639646,0.5666912306558585
13,1.0333720674788593,1.016997612642788,1.0406975713528503,0.4085545722713864,0.09070796460176991,0.5671091445427728
14,1.0362514201926145,1.01922472459181,1.0446492503168092,0.4051660516605166,0.09667896678966789,0.5712177121771218
15,1.0391517433142932,1.0216883520893338,1.0487538036138893,0.4098966026587888,0.10044313146233383,0.5701624815361891
16,1.0419755191442204,1.0242524584218726,1.0531308895000044,0.41019955654101997,0.10716925351071692,0.5713229859571323
17,1.0449402775138585,1.0269628852078492,1.057517856378106,0.40902366863905326,0.11242603550295859,0.5739644970414202
18,1.0480655534072292,1.0298506788370585,1.0620986865689812,0.4137675795706884,0.11917098445595854,0.5751295336787565
19,1.0512984306154995,1.032913975986857,1.0668048953178864,0.4162962962962963,0.12296296296296297,0.5725925925925925
20,1.054676055972085,1.0356411802758303,1.0715290994058941,0.4084507042253521,0.12824314306893997,0.5841363973313566
21,1.0581779118973154,1.038270040174352,1.0762601611190294,0.4020771513353116,0.1327893175074184,0.5905044510385756
22,1.0616819806709366,1.0410522244479639,1.0811325752559537,0.40757238307349664,0.13511507052709726,0.5879732739420935
23,1.0651312588576671,1.0435339012397242,1.0858768582893545,0.4101040118870728,0.1426448736998514,0.5891530460624071
24,1.0684456303421865,1.0460288032528353,1.0905822370120855,0.40446096654275093,0.14721189591078068,0.5947955390334573
25,1.0715739025448137,1.0489095378067774,1.095180007359784,0.4069940476190476,0.15029761904761904,0.5952380952380952
26,1.0747544619463048,1.0521040596219131,1.0998180098294807,0.4043186895011169,0.1533879374534624,0.5994043186895012
27,1.077963127796037,1.0551447611090712,1.1045095143737196,0.4076005961251863,0.15797317436661698,0.6020864381520119
28,1.0811521839871387,1.05841112647698,1.109402821439537,0.4108873974645787,0.16256524981357195,0.6055182699478001
29,1.0845016934961154,1.0615156639968957,1.1143444918698495,0.4097014925373134,0.1664179104477612,0.6111940298507462
30,1.0875564816338867,1.0646179137741698,1.1194875462152205,0.41150112023898433,0.17102315160567588,0.6168782673637042
31,1.0908805755212243,1.0681200440796692,1.1248121951948984,0.4147982062780269,0.1726457399103139,0.6165919282511211
32,1.0946703203651456,1.0722250164124059,1.1303672102713995,0.4098728496634256,0.17576664173522813,0.62528047868362
33,1.098894167077129,1.0767067308430065,1.1360817141688562,0.40718562874251496,0.17964071856287425,0.6317365269461078
34,1.1034174058021857,1.081184167656893,1.1420399547370044,0.4059925093632959,0.18352059925093633,0.6337078651685393
35,1.1081811166922344,1.0852479632180292,1.1481564509606434,0.4085457271364318,0.18815592203898052,0.6356821589205397
36,1.1130663869165285,1.0896572672976588,1.1544204023916906,0.41035258814703673,0.19204801200300076,0.6376594148537135
37,1.1181773167773883,1.094265319092684,1.1608186451490816,0.41366366366366364,0.1966966966966967,0.6418918918918919
38,1.1235436480564378,1.0995217286129648,1.1672161594533552,0.4192336589030804,0.20135236664162284,0.6416228399699474
39,1.1291934432128945,1.1049522116485362,1.1737079985738716,0.41353383458646614,0.20526315789473684,0.6488721804511278
40,1.1347377571759596,1.1100316524805849,1.180081933696654,0.4108352144469526,0.2091798344620015,0.6553799849510911
41,1.1401257435559253,1.1153880996932815,1.1865474917570384,0.411144578313253,0.21310240963855423,0.6596385542168675
42,1.145296478126734,1.120748152818391,1.1930440811731182,0.39864355689525244,0.21703089675960813,0.6759608138658628
