window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.11816283924843424
2,1.0026400562266686,1.0025996412825624,1.0036621051070183,0.49373433583959897,0.10902255639097744,0.41604010025062654
3,1.0048363244830318,1.005028475211832,1.0068936539663447,0.4985374007521939,0.11867948182198078,0.4183033848725449
4,1.0075363971108802,1.0075694554568155,1.0102868787582175,0.48035117056856186,0.11998327759197325,0.4352006688963211
5,1.0100219691085417,1.0102405189053316,1.0135671726792377,0.4751150146382267,0.12588874947720619,0.4437473860309494
6,1.012643479433044,1.0131205610100908,1.0168052278153723,0.48410041841004187,0.13347280334728034,0.4401673640167364
7,1.014936876414472,1.0159271000271122,1.01982823592168,0.4771871075763918,0.135203013813311,0.44746755964838847
8,1.0173975040663545,1.0188292084836408,1.0231287056124327,0.4702680067001675,0.13777219430485763,0.45435510887772196
9,1.0198128209644644,1.0217437435934176,1.0264682791878785,0.47549224968579806,0.1395056556346879,0.4495182237117721
10,1.0221375172812117,1.0246556990029747,1.0295717966101976,0.47611064543168485,0.1471081307627829,0.4551550712489522
11,1.0242377085515986,1.0273984609969784,1.032744073458088,0.47211740041928724,0.14968553459119496,0.46037735849056605
12,1.0265427481292937,1.0304575251220547,1.0361058272184942,0.4677013422818792,0.1531040268456376,0.46812080536912754
13,1.0290163322610637,1.0337099959748874,1.0396260413298357,0.4695761644985313,0.16114141838019302,0.4708350818296265
14,1.0315189426082076,1.037515093764151,1.043435597554157,0.4651553316540722,0.16288832913518053,0.47439126784214947
15,1.034107094913609,1.0411169443787238,1.0472033787711963,0.46115077698446033,0.16631667366652667,0.4800503989920202
16,1.036618366507092,1.0449560083707807,1.0511047995487395,0.4634453781512605,0.17184873949579832,0.4831932773109244
17,1.0394784080917499,1.0489082590818215,1.055013780972384,0.46532156368221944,0.1782261454392602,0.48717948717948717
18,1.042332277539001,1.0529941930939943,1.058939586200009,0.4608915054667788,0.1808242220353238,0.49158957106812445
19,1.0454685633172829,1.0570375624709947,1.062856920908503,0.4615061001262095,0.18300378628523348,0.49179638199411024
20,1.048622258279273,1.0609906696103766,1.0668468459764586,0.4583333333333333,0.18644781144781145,0.49747474747474746
21,1.0517296875424658,1.0649918733867627,1.0708465188197311,0.45852631578947367,0.18736842105263157,0.49726315789473685
22,1.0548479344991315,1.0691463558504148,1.0748216998238944,0.45787700084245997,0.19165964616680708,0.5008424599831508
23,1.0578058925585319,1.0732197921015287,1.0787715358463088,0.4563843236409608,0.19216182048040456,0.5031605562579013
24,1.0606734900869534,1.0773406569361688,1.0825631960645186,0.45193929173693087,0.19350758853288363,0.5080101180438449
25,1.0636016928208303,1.0815721422182771,1.0862225853005862,0.4462252214255588,0.1952762547448334,0.5141290594685787
26,1.0664608369768984,1.085870283641785,1.0899956979182943,0.4476793248945148,0.1978902953586498,0.5143459915611814
27,1.0695272219107894,1.0904358201775948,1.0940055278291922,0.44364710848459266,0.19797382861967075,0.5170958210215281
