window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.11145725164416753
2,1.0016538689429275,1.0018402651395295,1.0020940685618835,0.4937673130193906,0.1513157894736842,0.36945983379501385
3,1.003217893885421,1.0037989090830945,1.0041761654808992,0.485971596813301,0.15552476619328023,0.3785936958780741
4,1.0048836224907665,1.0058479078725426,1.0063630229485814,0.4941094941094941,0.16493416493416493,0.37803187803187804
5,1.006561741289011,1.0078612974992511,1.0085341779217807,0.47694974003466206,0.16464471403812825,0.3927209705372617
6,1.0083061939043862,1.0098842486670914,1.0107152412968825,0.4791955617198336,0.17337031900138697,0.39840499306518723
7,1.0100467160255615,1.0120066540821315,1.012984050715022,0.47832119320152616,0.17447103711411724,0.39889004509191817
8,1.0118006887079054,1.0140497853597563,1.0151796492243317,0.47432338653712697,0.18147120055517002,0.4066620402498265
9,1.0135655359647204,1.0161930483204864,1.0174860290677479,0.4668517875737591,0.1811870878167303,0.41200971884762233
10,1.015284049517292,1.0184084072690887,1.0197409858008295,0.47118055555555555,0.18958333333333333,0.41354166666666664
11,1.0170837988483625,1.0207309342303157,1.0222159945272138,0.477943730461966,0.19763806877387982,0.41403265022577285
12,1.01891943919333,1.0231701980693564,1.024809513003886,0.48019457956914524,0.2032661570535094,0.41313412091730367
13,1.0208709850647315,1.025829032708758,1.0275883989754615,0.47236704900938475,0.21202641640597844,0.4268335071254779
14,1.022787478951057,1.0285106231779002,1.0304031687806876,0.4767037552155772,0.21557719054242003,0.424547983310153
15,1.0248842500252313,1.0312399715076077,1.0332588549558688,0.4751304347826087,0.2194782608695652,0.4288695652173913
16,1.0269960511394203,1.0339972163862596,1.036105612944897,0.464857341684064,0.22233820459290188,0.4373695198329854
17,1.0291909301550124,1.0368236751533557,1.0389962810893363,0.46362687086668986,0.2293769578837452,0.4434389140271493
18,1.0313668148858253,1.0397656405024118,1.0418866270593252,0.46448467966573814,0.2357242339832869,0.4456824512534819
19,1.0336189815268044,1.0426176405381624,1.0448490924349778,0.46290491118077326,0.23685127133402994,0.4468826192964124
20,1.03587827878957,1.045610644448159,1.04785961297821,0.45993031358885017,0.24146341463414633,0.4519163763066202
21,1.0383014684603546,1.0489354755224607,1.0510314840878747,0.45555942837225516,0.24224468455907983,0.45625653537818056
22,1.0407223601098108,1.0522767713476948,1.054225207367574,0.4595536959553696,0.24860529986052998,0.4581589958158996
23,1.043194537446092,1.0557236018999832,1.0574760989792504,0.4576212068364144,0.2535751656784095,0.46250435995814443
24,1.0456015059214585,1.0592618017962008,1.0608053223659586,0.4567341242149337,0.25715282623866015,0.4640614096301465
25,1.0480295241352662,1.0628976606824205,1.0640834201217957,0.45759162303664924,0.26108202443280976,0.4677137870855148
26,1.0505228285294572,1.0665469237302867,1.0675418619265624,0.45670391061452514,0.263268156424581,0.4685754189944134
27,1.053062788995555,1.07026441140856,1.0709607529687006,0.45197345441844217,0.2661543835137967,0.47362906042612646
28,1.0554703459895647,1.0739346468095323,1.0744046086832333,0.45632424877707894,0.27358490566037735,0.47624039133473095
29,1.057954283987577,1.0776900804816236,1.0778780980770621,0.4540370499825236,0.2782243970639636,0.4837469416288011
30,1.0603824861758882,1.081502595238244,1.0813447893827173,0.45174825174825173,0.2828671328671329,0.48916083916083913
31,1.0628316465146475,1.0853351398857667,1.084736659474932,0.4466596712137111,0.28541448058761804,0.49527806925498424
32,1.0652333286098228,1.089189007459696,1.0880807765056333,0.4503149055283415,0.28971308607417773,0.49650104968509445
33,1.0677154090973489,1.0931130011355386,1.0914400144828005,0.4466223311165558,0.2936646832341617,0.5026251312565628
34,1.070242929784584,1.0972033521501883,1.0947891556341365,0.44502801120448177,0.29446778711484595,0.5042016806722689
35,1.0728216491259253,1.1013952155884734,1.0981727799182475,0.44588441330998246,0.2991243432574431,0.5078809106830122
36,1.075469513163981,1.1059434508836643,1.101598507981438,0.4425367904695165,0.3013314646110722,0.5133146461107218
37,1.0783716211760457,1.1108033767092658,1.1050053931347876,0.4405888538380652,0.30003505082369436,0.5152471083070452
38,1.0811879033353582,1.115601073165279,1.1083674563935584,0.44074333800841514,0.3008415147265077,0.5164796633941094
39,1.0839896659343993,1.120288745173652,1.111618003915727,0.4377411434584356,0.3051560855840056,0.5208698702209751
40,1.0868283393789733,1.1250074200699482,1.114869880225913,0.4287719298245614,0.3059649122807018,0.5294736842105263
41,1.0896749544693478,1.1297997420255053,1.1180212672817902,0.4334854334854335,0.3123903123903124,0.5314145314145314
42,1.0925048653534284,1.134571505518179,1.1211896801644752,0.42837078651685395,0.3128511235955056,0.5368679775280899
43,1.0952836006596622,1.139193045058813,1.1243451517967598,0.42571127502634354,0.313312258517738,0.5388127853881278
44,1.0981915091206385,1.1439734712881864,1.1275319891000795,0.4248067463106114,0.31763879128601546,0.5425158116654955
45,1.1011707021126045,1.1489481681349127,1.1307636699340646,0.4253075571177504,0.32231985940246044,0.5451669595782074
46,1.104222272928924,1.1540051847268797,1.1339397240167353,0.42440225035161744,0.3252461322081575,0.5492264416315049
47,1.1072725090444977,1.1591032953324794,1.1371372372141357,0.42103411888849807,0.3292296869504045,0.5539922616953922
48,1.1103666514112225,1.1642804831075904,1.1403097127558535,0.42329345531315976,0.3321604503870514,0.555594651653765
49,1.1134991782968549,1.1694464922765757,1.143539636552144,0.42027455121436114,0.3333333333333333,0.5596620908130939
50,1.1166583719540544,1.1746598406408655,1.1467439894850695,0.4232394366197183,0.3390845070422535,0.5598591549295775
51,1.1198006498581108,1.179716045554366,1.149892832079705,0.42303628038041563,0.3381472349418809,0.5589996477632969
52,1.1230112685031197,1.1848040899334007,1.1530206191197752,0.42248062015503873,0.34143763213530653,0.5627202255109232
53,1.1261351478938466,1.18985641509628,1.1561917080924125,0.42474444836094466,0.3447303489601692,0.5629185759605216
54,1.1293910208587785,1.1950167277066523,1.1593988847785293,0.42595204513399154,0.34837799717912554,0.5666431593794076
55,1.1327913234467135,1.2002078738395456,1.1622741800098908,0.42504409171075835,0.3492063492063492,0.5657848324514991
56,1.1362983398814224,1.2055735216611723,1.165220088760834,0.4269583627381793,0.3514467184191955,0.5666901905434015
57,1.1398184139143615,1.2109315813957358,1.1681493547186848,0.4274620543593364,0.35474761736674904,0.570067066713731
58,1.143480649663725,1.2164055783179966,1.1711475462135197,0.4269067796610169,0.3573446327683616,0.5723870056497176
59,1.1469827917625033,1.2217610246723498,1.1741802137154604,0.42882373719533734,0.35923701872129987,0.5740021193924408
60,1.150592950128734,1.227284680928325,1.1772350720511502,0.4282685512367491,0.36113074204947,0.5745583038869257
61,1.1542419886307416,1.2329135595919587,1.1802933283153614,0.4284199363732768,0.3633792859667727,0.5775892541534111
62,1.1579306165521066,1.2385390208929965,1.1832681539437018,0.42574257425742573,0.36562942008486565,0.5813295615275813
63,1.1615612017066286,1.2441375741015215,1.1862692369362737,0.42624690484612665,0.3678811460912628,0.5808277325787053
