window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.10638297872340426
2,0.9993263999609074,1.0004014043456646,1.006057931057617,0.42890995260663506,0.06872037914691943,0.5
3,0.9980822727325538,1.001958813421227,1.0128967320360207,0.4085510688836104,0.06175771971496437,0.505938242280285
4,0.9962978974038863,1.0040051315049126,1.0200720304412787,0.4166666666666667,0.07380952380952381,0.5095238095238095
5,0.9948907471408401,1.0062180594368626,1.0271070721846647,0.4081145584725537,0.081145584725537,0.5178997613365155
6,0.9936034232787514,1.0082557106293801,1.0344580820985005,0.39952153110047844,0.08133971291866028,0.5239234449760766
7,0.9926548691478411,1.010427562559585,1.041861554080065,0.4028776978417266,0.08393285371702638,0.5251798561151079
8,0.9905783451105342,1.0131663908889328,1.0500851419433677,0.39663461538461536,0.08173076923076923,0.5288461538461539
9,0.988425815352071,1.0142802520638063,1.0573047801723539,0.3783132530120482,0.08674698795180723,0.5469879518072289
10,0.9859485350491131,1.014807719322208,1.0649659708082453,0.37922705314009664,0.0893719806763285,0.5483091787439613
11,0.9832046195103956,1.015239330067335,1.0724812438574238,0.36077481840193704,0.09200968523002422,0.5617433414043583
12,0.9802636538839253,1.0156522445960465,1.0803392035390456,0.3422330097087379,0.09223300970873786,0.5800970873786407
13,0.976439326849039,1.0159933535390084,1.0887179483516165,0.35036496350364965,0.09245742092457421,0.5790754257907542
14,0.9725315067322018,1.0163414342533494,1.097062914554717,0.3463414634146341,0.09268292682926829,0.5804878048780487
15,0.9684330843242998,1.016736319370841,1.105360231394451,0.33251833740831294,0.097799511002445,0.6063569682151589
16,0.9647132130837421,1.0172278721608914,1.113779895479206,0.3112745098039216,0.09558823529411764,0.6299019607843137
17,0.960692004251691,1.0176499338189184,1.1223554997218774,0.32432432432432434,0.09828009828009827,0.6142506142506142
18,0.9558873873445467,1.0180817678434269,1.1314459484846275,0.32019704433497537,0.10098522167487685,0.6280788177339901
19,0.9500471332799014,1.0185298748475529,1.1404141363410125,0.30864197530864196,0.10617283950617284,0.6469135802469136
20,0.9441574220366258,1.0189444759008814,1.1494142963464684,0.3193069306930693,0.10643564356435643,0.6386138613861386
21,0.9384147478173946,1.0193712991138697,1.1586521048599598,0.3076923076923077,0.10669975186104218,0.6476426799007444
22,0.9323375528721198,1.019840580444661,1.1678354917094378,0.30597014925373134,0.10945273631840796,0.6567164179104478
23,0.926345571715624,1.0202489522347482,1.1765938256359258,0.30423940149625933,0.11221945137157108,0.6658354114713217
24,0.9202885014411861,1.02063328155061,1.1857335491794756,0.3025,0.115,0.675
25,0.9147151635903481,1.0209927375857817,1.194842150608918,0.2857142857142857,0.11779448621553884,0.6892230576441103
26,0.9096184220137208,1.0213484082663828,1.2043613217636464,0.2914572864321608,0.12060301507537688,0.6859296482412061
27,0.9040764979011625,1.0217073543316453,1.2140897617429918,0.2795969773299748,0.12342569269521411,0.7002518891687658
28,0.8985949122446802,1.0220596298505018,1.2241669889964957,0.2803030303030303,0.12626262626262627,0.702020202020202
29,0.8935533753448788,1.0223961711071394,1.2343224144152356,0.27341772151898736,0.1291139240506329,0.7139240506329114
30,0.8890545787110905,1.022796021106705,1.2451712895988547,0.26903553299492383,0.1319796954314721,0.7182741116751269
31,0.8848100970381241,1.0231603493137502,1.256104095183693,0.2697201017811705,0.13486005089058525,0.72264631043257
32,0.8805859718140022,1.0236597644159293,1.2665412005184802,0.2653061224489796,0.1377551020408163,0.7346938775510204
33,0.8765762544231777,1.0242886376996128,1.2775375065118633,0.2659846547314578,0.13810741687979539,0.7340153452685422
34,0.8721603120338055,1.0247966859858353,1.2884630247192146,0.2564102564102564,0.14358974358974358,0.7538461538461538
35,0.8677536768703168,1.025153068084641,1.299066159965632,0.2493573264781491,0.14652956298200515,0.7634961439588689
36,0.8633026378384288,1.0257137002961967,1.3099078888148403,0.2551546391752577,0.14948453608247422,0.7628865979381443
37,0.8583745007583518,1.026275586807902,1.3208629286578828,0.25064599483204136,0.14987080103359174,0.7648578811369509
38,0.85398987685213,1.0271630655845005,1.3316554507898024,0.23575129533678757,0.15544041450777202,0.7849740932642487
39,0.8491621863044873,1.0277777967538468,1.342414640680218,0.23376623376623376,0.15584415584415584,0.7844155844155845
40,0.8443062281055581,1.028476186869171,1.3534415458784832,0.21875,0.15625,0.7942708333333334
41,0.8392793084485929,1.029453218503183,1.3644870332543748,0.2193211488250653,0.15926892950391644,0.7911227154046997
42,0.8331113301034387,1.0297368394898856,1.37566460033689,0.2198952879581152,0.16230366492146597,0.8010471204188482
43,0.8269076702439748,1.0302363743981546,1.3855673204969405,0.2204724409448819,0.16535433070866143,0.800524934383202
44,0.8212562537783354,1.030821794241217,1.3958020432124505,0.22105263157894736,0.16842105263157894,0.8131578947368421
45,0.8150661164283409,1.0317331598412598,1.4061706527143927,0.21899736147757257,0.17150395778364116,0.8126649076517151
46,0.8073236486197101,1.032260222684601,1.4161802907031513,0.21957671957671956,0.1746031746031746,0.8174603174603174
47,0.8005270422900359,1.0332253301669498,1.426028947314129,0.20159151193633953,0.17771883289124668,0.8408488063660478
48,0.7941278041070398,1.0343074233781833,1.4358955567140783,0.19414893617021275,0.18085106382978725,0.8563829787234043
49,0.7873355562321455,1.0353634459844667,1.4459559768553227,0.184,0.184,0.8693333333333333
50,0.7805535442337852,1.0364034683243417,1.455793755597709,0.18449197860962566,0.18716577540106952,0.8689839572192514
51,0.7742047383501436,1.0375156540275363,1.4651169372859114,0.1742627345844504,0.1903485254691689,0.8793565683646113
52,0.7686118070523849,1.0387257252491584,1.474849088462973,0.16666666666666666,0.19623655913978494,0.8924731182795699
53,0.7626936373242243,1.0399939909094917,1.485242552211331,0.15902964959568733,0.1967654986522911,0.9029649595687331
54,0.7570870995360092,1.041308591879255,1.4959801831420068,0.14594594594594595,0.2,0.9135135135135135
55,0.7510546190587449,1.0426739210883453,1.5071218409704152,0.14905149051490515,0.2032520325203252,0.9159891598915989
56,0.7451438597496929,1.0440177597338325,1.5180432176149925,0.14402173913043478,0.20652173913043478,0.9211956521739131
57,0.7394236813763723,1.045436493862023,1.5293200367421,0.1362397820163488,0.20708446866485014,0.9318801089918256
58,0.7342178564615313,1.046758062699822,1.5410452361748053,0.13114754098360656,0.2103825136612022,0.9344262295081968
59,0.7283001131082888,1.0475088826243273,1.5532399760748148,0.136986301369863,0.2136986301369863,0.9342465753424658
60,0.7228300166703319,1.0487741021198167,1.5653277836323443,0.11538461538461539,0.21428571428571427,0.9505494505494505
61,0.717552095490193,1.0500744740512442,1.5779254054988454,0.11019283746556474,0.21487603305785125,0.953168044077135
62,0.7127257261790029,1.0513744665851112,1.5906508611977308,0.09944751381215469,0.2154696132596685,0.9530386740331491
63,0.7080415524892117,1.0526767198892557,1.6032905805187379,0.10249307479224377,0.2188365650969529,0.9501385041551247
64,0.7034870360817637,1.0540170358253398,1.6164257783128593,0.09722222222222222,0.2222222222222222,0.95
65,0.699087308079155,1.0553190872778042,1.629438049380351,0.09749303621169916,0.22562674094707522,0.9498607242339833
66,0.6946221387586402,1.0566412346996181,1.6422050122437004,0.09497206703910614,0.22905027932960895,0.9497206703910615
67,0.6898751872514067,1.057945207434076,1.6551442845398332,0.08683473389355742,0.23249299719887956,0.957983193277311
68,0.6852282446616352,1.0592412734100423,1.6676911046379224,0.08426966292134831,0.23595505617977527,0.9550561797752809
69,0.6807478497697111,1.0605232729838117,1.6801267223013965,0.08169014084507042,0.23943661971830985,0.9605633802816902
70,0.6762503695397979,1.0618505514855325,1.692756209656252,0.07344632768361582,0.2401129943502825,0.9661016949152542
71,0.6717924887979758,1.0631608284216414,1.7060596264104737,0.0821529745042493,0.24079320113314448,0.9660056657223796
72,0.6673100907887469,1.0643780463988783,1.7184355665794073,0.08522727272727272,0.24431818181818182,0.9630681818181818
73,0.6626435200418654,1.0656096361334308,1.730753015484635,0.07692307692307693,0.24786324786324787,0.9629629629629629
74,0.6580076594228158,1.0668180289674574,1.7429466017040023,0.08285714285714285,0.25142857142857145,0.9628571428571429
75,0.6534402283806868,1.0680185881029898,1.7557974482662078,0.08022922636103152,0.25501432664756446,0.9627507163323782
76,0.6481807747357612,1.0691886637918766,1.7692404304052318,0.06609195402298851,0.25862068965517243,0.9683908045977011
77,0.6430038174847712,1.0704384981897463,1.7822919199521108,0.06051873198847262,0.2622478386167147,0.9711815561959655
78,0.6380042148152256,1.0716496676524396,1.7959184715143064,0.06069364161849711,0.2658959537572254,0.9739884393063584
79,0.6331299816640424,1.0728676303303744,1.8099902488722404,0.057971014492753624,0.26956521739130435,0.9739130434782609
80,0.6280778102379327,1.0740917962609422,1.8249091047329535,0.055232558139534885,0.27325581395348836,0.9738372093023255
81,0.6237922425902084,1.0753002818204143,1.840306195725791,0.04664723032069971,0.27696793002915454,0.9795918367346939
82,0.6194550203579222,1.0764587849162388,1.8559427142002773,0.038011695906432746,0.2807017543859649,0.9853801169590644
83,0.6152796764551087,1.077685178912584,1.8719769169587823,0.03225806451612903,0.28152492668621704,0.9912023460410557
84,0.6115264153298918,1.0788638582998302,1.8880917383156444,0.03235294117647059,0.28823529411764703,0.9852941176470589
85,0.6077740843962406,1.0800615581472017,1.9044121492820416,0.02359882005899705,0.2920353982300885,0.9852507374631269
86,0.6047070020910628,1.0812582915028985,1.9210746865129353,0.023668639053254437,0.2958579881656805,0.9792899408284024
87,0.6018648389754594,1.0824809677169753,1.9379837777377633,0.02373887240356083,0.29673590504451036,0.9792284866468842
88,0.5991880915874163,1.083658688992721,1.9548076512102441,0.02976190476190476,0.2976190476190476,0.9732142857142857
89,0.5968464602489086,1.0848402823911718,1.9710422015491293,0.026865671641791045,0.30149253731343284,0.9761194029850746
90,0.594392634384771,1.0860358368542034,1.9881274436018288,0.02694610778443114,0.30538922155688625,0.9760479041916168
91,0.5921994607330188,1.087223006995478,2.004405180553377,0.042042042042042045,0.30930930930930933,0.963963963963964
92,0.5894078911012618,1.0884212296694324,2.021202620370195,0.045180722891566265,0.3132530120481928,0.9578313253012049
93,0.5864058145282915,1.0896414281325697,2.0379874745547455,0.0513595166163142,0.31722054380664655,0.9546827794561934
94,0.5831650788010686,1.0908647528484838,2.0540434958194753,0.048484848484848485,0.3242424242424242,0.9545454545454546
95,0.57966452302713,1.0921139800414057,2.071898393129181,0.04559270516717325,0.3252279635258359,0.9574468085106383
96,0.5766041495100678,1.0933393146551,2.0897615388739985,0.042682926829268296,0.32926829268292684,0.9603658536585366
97,0.5733428151437981,1.094564664132612,2.10763118169671,0.03669724770642202,0.3333333333333333,0.9663608562691132
98,0.5694849599973056,1.0958198719225112,2.124447094507016,0.03987730061349693,0.3374233128834356,0.9631901840490797
99,0.565634920846255,1.0970702033576474,2.1419779280230333,0.036923076923076927,0.3446153846153846,0.9661538461538461
100,0.5616107937504247,1.0983139297760889,2.1594328100553395,0.033950617283950615,0.345679012345679,0.9691358024691358
101,0.5576485363805328,1.0995784431296405,2.177104627569249,0.034055727554179564,0.34674922600619196,0.9690402476780186
102,0.5532032062800334,1.1008535372468464,2.1934797739440577,0.031055900621118012,0.35093167701863354,0.968944099378882
103,0.5487361453719876,1.1021225767014597,2.210161240060698,0.03426791277258567,0.3582554517133956,0.9657320872274143
104,0.5451616729600391,1.1033848286007868,2.227014942545406,0.03125,0.3625,0.96875
105,0.5412914892676693,1.1046675281892082,2.244152803192606,0.03134796238244514,0.3667711598746082,0.9686520376175548
