window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.12121212121212122
2,0.9959826374760044,1.0016450073546599,1.0083877895888862,0.44680851063829785,0.05167173252279635,0.5258358662613982
3,0.9920342647114853,1.0033380156268532,1.016673888855559,0.45426829268292684,0.06707317073170732,0.5304878048780488
4,0.9880625317321926,1.0051243459250472,1.0248187827048276,0.41896024464831805,0.07033639143730887,0.5657492354740061
5,0.984110997373048,1.0072262827454674,1.0330233743208697,0.42024539877300615,0.08282208588957055,0.5736196319018405
6,0.9803767549761037,1.0093072311992402,1.0410607161274825,0.41846153846153844,0.09230769230769231,0.5784615384615385
7,0.9768040517571044,1.011570653886214,1.0491958087272146,0.43209876543209874,0.09876543209876543,0.5709876543209876
8,0.9731041026890515,1.0138769375243908,1.057728026709815,0.4241486068111455,0.11145510835913312,0.5820433436532507
9,0.9699494279292833,1.0161214362679756,1.0660269645603913,0.40372670807453415,0.11801242236024845,0.6149068322981367
10,0.9667143906852482,1.0181987811193116,1.0743333211450063,0.3956386292834891,0.1277258566978193,0.6292834890965732
11,0.9630406178933801,1.0202569285702714,1.082312704761709,0.390625,0.13125,0.6375
12,0.9592763341957705,1.0221832638368245,1.0902350185742227,0.3824451410658307,0.13793103448275862,0.64576802507837
13,0.9558067105264201,1.0241257325543047,1.0984088669305447,0.3742138364779874,0.14150943396226415,0.6540880503144654
14,0.9522920779897428,1.026280809336832,1.1068227004710303,0.3753943217665615,0.15141955835962145,0.6593059936908517
15,0.9485294361795295,1.028471319237204,1.1158662083271096,0.3575949367088608,0.16139240506329114,0.6772151898734177
16,0.9448779867685558,1.0308433971218565,1.1251853695948475,0.32063492063492066,0.16825396825396827,0.7142857142857143
17,0.9409398217794508,1.0329912178580425,1.1345044662213697,0.30254777070063693,0.17197452229299362,0.7356687898089171
18,0.9370323048206237,1.0349648569232779,1.1432058902405733,0.2971246006389776,0.1757188498402556,0.7476038338658147
19,0.9331690446688347,1.036899230829553,1.1524028844437482,0.2948717948717949,0.18269230769230768,0.7564102564102564
20,0.9294348358724912,1.038774369513437,1.1618131090637709,0.29260450160771706,0.1864951768488746,0.7556270096463023
21,0.9258079797948974,1.0407787493345975,1.1712180065563131,0.3032258064516129,0.19032258064516128,0.7516129032258064
