window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.11385199240986717
2,1.0020004172060304,1.0038118091047599,1.0048144898172344,0.4730447987851177,0.09491268033409264,0.4517843583902809
3,1.0040501859429196,1.007648196287901,1.0094679127659496,0.46942650968477023,0.1033042157235093,0.4637295860235473
4,1.00628046994843,1.0117627521212118,1.0142239162367295,0.4734042553191489,0.10866261398176291,0.46580547112462006
5,1.008439936675089,1.0159991054447202,1.018942548402246,0.47700494108703917,0.11972633979475485,0.47130368681109847
6,1.0106795523474623,1.0203918863062689,1.0236624903692515,0.4699619771863118,0.12775665399239544,0.4863117870722434
7,1.0129771650095365,1.024848778574256,1.0284455233037366,0.4709014834537847,0.13655382274629135,0.49410422213769495
8,1.015379132651108,1.0294553163732858,1.0332350904777716,0.4665144596651446,0.1415525114155251,0.5034246575342466
9,1.0179026455045304,1.0341832779576385,1.0380107245738088,0.4617434335744195,0.14807765511990864,0.5135135135135135
10,1.0202537300154553,1.0388929143631431,1.0426847111791753,0.46572734196496574,0.1546077684691546,0.5171363290175172
11,1.0224841137687384,1.0436508978812888,1.0473059986902864,0.4613333333333333,0.16038095238095237,0.5234285714285715
12,1.0247041771107268,1.0483853834919081,1.0518502372152434,0.4603658536585366,0.16692073170731708,0.53125
13,1.027012815173032,1.0532054323108264,1.0564494479371123,0.4571101791841403,0.1700343118566527,0.5379336637438048
14,1.0294023337277778,1.058139566286297,1.061007897993082,0.45232646834477497,0.17429443173150266,0.5469107551487414
15,1.0319098039086974,1.0632873450479872,1.0656451606934194,0.45135444486837084,0.17855780236550936,0.5505532239603205
16,1.0346587377254053,1.068809946768563,1.0701804136605275,0.45763358778625957,0.18473282442748093,0.5507633587786259
17,1.037394614265894,1.0742868204368332,1.0748505738572318,0.4543718976708667,0.18862161130202368,0.5574646811760214
18,1.0403667726760528,1.0800077629241192,1.0795182630612392,0.4560733384262796,0.1928953399541635,0.5584415584415584
19,1.043314764560596,1.0856431003614126,1.08428331188571,0.4482231562858235,0.19717233473442874,0.5682078716087122
20,1.046459770225272,1.0914101653345696,1.089087675632007,0.4422782874617737,0.2018348623853211,0.5795107033639144
21,1.0497418972669408,1.0972540439348932,1.0938260530041906,0.4378585086042065,0.2068833652007648,0.58585086042065
22,1.0531045211049583,1.1031273824411625,1.098597946490216,0.43534812547819435,0.21040550879877581,0.5925784238714613
23,1.0563947186274056,1.109150623719299,1.103446058884576,0.4309223115193264,0.21125143513203215,0.6000765403750479
24,1.0594285490708812,1.1152579962833182,1.1080962283124327,0.4261102603369066,0.2163093415007657,0.6114088820826953
25,1.0624482218667228,1.121344473605508,1.112752401165198,0.42589046342397546,0.22060513213328226,0.6154729988510149
26,1.0655012959377363,1.1274944551391328,1.117429846488191,0.43180076628352493,0.22337164750957855,0.61455938697318
27,1.0687621501674944,1.1337157268885116,1.1221511698652074,0.427366807205826,0.22767343809888846,0.6216941356841702
28,1.0720121880474753,1.1399913318087325,1.12690011967133,0.4263803680981595,0.2312116564417178,0.6238496932515337
29,1.0749626274609114,1.1461574750557129,1.1315932289622934,0.42309167625623323,0.23436900652090525,0.632144227080936
30,1.0777700517955895,1.1523082573480286,1.1363504003185037,0.41634689178818113,0.23791250959324636,0.6389102072141213
31,1.0807287221301427,1.1587345806967582,1.1410993973469645,0.41381957773512473,0.24145873320537428,0.6456813819577735
32,1.0839853508777735,1.1652962855353404,1.146016330951836,0.4109062980030722,0.24615975422427036,0.6539938556067588
33,1.0873704036051972,1.1717507288845106,1.150991699589237,0.41413753361505956,0.2500960430272762,0.6546292739147138
34,1.0910296776031563,1.1784974267821824,1.156037581130298,0.41468101460415063,0.254803996925442,0.6594926979246734
35,1.0947490108099582,1.1852965426546858,1.16127465898858,0.4129181084198385,0.2579777008842753,0.6639753940792003
36,1.0984498367360422,1.1921278391039827,1.166560692287406,0.4103846153846154,0.2611538461538462,0.6696153846153846
37,1.1025382991954136,1.1991546938141233,1.1718980990132828,0.4086186994998076,0.2639476721816083,0.6717968449403616
38,1.1064650494607242,1.2061646485315163,1.1773173734121039,0.40993071593533487,0.26712856043110084,0.6732101616628176
39,1.1104219901423318,1.213130980945923,1.1826708168077174,0.41393916056988833,0.27031189834424335,0.6723142087023488
40,1.1143295114489018,1.2200222448351177,1.1880657450241099,0.4052388289676425,0.2723420647149461,0.6814329738058552
41,1.1181517492621893,1.2270324193152073,1.193417804814674,0.4092485549132948,0.2766859344894027,0.6816955684007707
42,1.1217305823398454,1.2339544351465956,1.198648916547145,0.4082498072474942,0.2787201233616037,0.6838858905165767
43,1.1250878309270376,1.2408746989587904,1.2038298659234876,0.41149247975318165,0.2830698033166217,0.6868492094099499
44,1.1284978379240467,1.247836508050064,1.2091200126523782,0.41396604938271603,0.28703703703703703,0.691358024691358
45,1.1318677520322324,1.2548501143897768,1.2142855939070922,0.41451177151678886,0.28946352759552296,0.6943265148591278
46,1.1351151500574088,1.261703588050738,1.2195618306634208,0.4146718146718147,0.2918918918918919,0.6965250965250965
47,1.1382408639847652,1.2684254690391752,1.224854914645558,0.4152182309772113,0.2954808806488992,0.6994978756276554
48,1.1412988784315468,1.2752311854186815,1.2301850702792732,0.4138330757341577,0.29868624420401857,0.7036321483771252
49,1.1446034906808205,1.2817891350310575,1.2354948026249695,0.4120603015075377,0.3018940858136838,0.7085427135678392
50,1.148016062134777,1.2884021235935958,1.2407814298428543,0.41105955143078116,0.3039443155452436,0.7095901005413766
51,1.151617306625738,1.2949349655420541,1.2460456484316191,0.41005802707930367,0.3071566731141199,0.7148936170212766
