Date,Close,epoch_signal
2021-05-27,3.6290938853976886,0
2021-05-28,3.55089592942865,0
2021-05-29,3.416882991861716,0
2021-05-30,3.3971490859593216,0
2021-05-31,3.309003114697514,0
2021-06-01,3.081177949829474,0
2021-06-02,3.24993991843569,0
2021-06-03,3.3336560727007036,0
2021-06-04,3.351310968454309,0
2021-06-05,3.078355073905501,0
2021-06-06,3.0668749809271225,0
2021-06-07,3.1352341174258678,0
2021-06-08,2.783776044878882,0
2021-06-09,3.325771093399214,0
2021-06-10,3.304845094656528,0
2021-06-11,3.23095607759567,0
2021-06-12,2.9479041100152323,0
2021-06-13,3.0834319590612,0
2021-06-14,3.157695055008163,0
2021-06-15,3.086186885818775,0
2021-06-16,3.06628608706862,0
2021-06-17,3.1284520626892767,0
2021-06-18,3.0303759574342064,0
2021-06-19,3.03689408297543,0
2021-06-20,3.0472049712675617,0
2021-06-21,2.690262079252982,0
2021-06-22,2.772830963075681,0
2021-06-23,3.0199809073693524,0
2021-06-24,3.898381948392859,0
2021-06-25,3.978552103015967,0
2021-06-26,3.6949150561845063,0
2021-06-27,3.6695609091770565,0
2021-06-28,3.85005497936443,0
2021-06-29,3.9878239632191352,-1
2021-06-30,3.663887977571783,-1
2021-07-01,3.430157899799367,-1
2021-07-02,3.4807620047788177,-1
2021-07-03,3.4854900837688074,-1
2021-07-04,3.565867900858776,-1
2021-07-05,3.755990028364578,-1
2021-07-06,3.4674479961229827,-1
2021-07-07,3.403587102971608,-1
2021-07-08,3.074398040743144,-1
2021-07-09,3.1744339465346245,-1
2021-07-10,3.235809087673024,-1
2021-07-11,3.1764760017280684,-1
2021-07-12,3.004884004654787,-1
2021-07-13,2.7470889091748343,-1
2021-07-14,2.688036918546218,-1
2021-07-15,2.4750220775258347,-1
2021-07-16,2.5539240836299464,-1
2021-07-17,2.482134103760024,-1
2021-07-18,2.5373599530248727,0
2021-07-19,2.364737033745387,0
2021-07-20,2.056751012881716,0
2021-07-21,2.277179956526857,0
2021-07-22,2.3218150137924503,0
2021-07-23,2.42173409465264,0
2021-07-24,2.6023099421654887,0
2021-07-25,2.692567110112687,0
2021-07-26,2.723256111093484,0
2021-07-27,2.6516659260028907,0
2021-07-28,2.5865919589562782,0
2021-07-29,2.598606109692456,0
2021-07-30,2.6249039172600885,0
2021-07-31,2.5628859997728988,0
2021-08-01,2.519911050893151,0
2021-08-02,2.5039670468320403,0
2021-08-03,2.434315919917991,0
2021-08-04,2.546925067962061,0
2021-08-05,2.526500940386294,0
2021-08-06,2.5835559368087258,0
2021-08-07,2.6227691173142884,0
2021-08-08,2.4519419670210763,0
2021-08-09,2.4941079616411432,0
2021-08-10,2.5002179146729766,0
2021-08-11,2.6017220020798537,0
2021-08-12,2.5228610038193198,0
2021-08-13,2.596030950466328,0
2021-08-14,2.671050071660931,0
2021-08-15,2.7368140221277635,0
2021-08-16,2.7454769612298313,0
2021-08-17,2.767390012696845,0
2021-08-18,2.881011962869029,0
2021-08-19,3.0695269107737784,0
2021-08-20,3.134577035841919,0
2021-08-21,3.476459026390557,-1
2021-08-22,3.2599709034142452,-1
2021-08-23,3.41142702102649,-1
2021-08-24,3.15404701242364,-1
2021-08-25,3.1686649322745284,-1
2021-08-26,2.977427959370593,-1
2021-08-27,3.2663729190826825,-1
2021-08-28,3.2036440372512645,-1
2021-08-29,3.351798057592966,-1
2021-08-30,3.364089965735957,-1
2021-08-31,3.3675060272919484,-1
2021-09-01,3.733505964298744,-1
2021-09-02,3.646334886588968,-1
2021-09-03,3.6697208882243095,-1
2021-09-04,3.7903120517270796,-1
2021-09-05,3.951353073090582,-1
2021-09-06,3.9528980254733357,-1
2021-09-07,3.566729068827783,-1
2021-09-08,3.5053739547561786,-1
2021-09-09,4.553931236261958,-1
2021-09-10,4.861688137057349,-1
2021-09-11,4.554933071189923,-1
2021-09-12,5.617373943428678,-1
2021-09-13,5.517984867095949,-1
2021-09-14,5.337730884487448,-1
2021-09-15,5.292790889655398,-1
2021-09-16,5.502553939872606,-1
2021-09-17,4.943878173786904,-1
2021-09-18,5.624523162834279,-1
2021-09-19,5.759277820538987,-1
2021-09-20,4.402227878549897,-1
2021-09-21,3.8177819252601672,-1
2021-09-22,4.723121166219171,-1
2021-09-23,5.004133224445921,-1
2021-09-24,4.914701938569939,-1
2021-09-25,4.2030258178590065,-1
2021-09-26,4.023286819550358,-1
2021-09-27,3.863126993171601,-1
2021-09-28,3.3855810164785867,-1
2021-09-29,3.231074094732089,-1
2021-09-30,3.465373039236177,-1
2021-10-01,3.5788149834609833,-1
2021-10-02,3.684415102076081,-1
2021-10-03,3.623682975804507,-1
2021-10-04,3.225436925881124,-1
2021-10-05,3.17242288598128,-1
2021-10-06,3.321893930531645,-1
2021-10-07,3.5843460559627913,-1
2021-10-08,3.6517848968202857,-1
2021-10-09,3.306133031917501,1
2021-10-10,3.0535430908005163,-1
2021-10-11,2.9141910075829527,-1
2021-10-12,2.9767949580306765,-1
2021-10-13,3.0082700253377626,-1
2021-10-14,2.9151179791226554,-1
2021-10-15,2.8207879066749264,-1
2021-10-16,2.7662889957558825,0
2021-10-17,2.689341068180988,0
2021-10-18,2.622761964777808,0
2021-10-19,2.862235069278248,0
2021-10-20,2.866592884084326,0
2021-10-21,2.737555980657415,0
2021-10-22,2.645286083319027,0
2021-10-23,2.720932960416417,0
2021-10-24,2.6126089095904828,0
2021-10-25,2.557248115547557,0
2021-10-26,2.7558801173250593,0
2021-10-27,2.4849200248926944,0
2021-10-28,2.59765911105164,0
2021-10-29,2.7096140384617815,0
2021-10-30,2.55983591074884,0
2021-10-31,2.60804009431324,0
2021-11-01,2.5792109966869425,0
2021-11-02,2.8671000003207587,0
2021-11-03,2.999996900644453,0
2021-11-04,2.8555419444568773,0
2021-11-05,2.8072459697279375,0
2021-11-06,2.746625900290859,0
2021-11-07,2.8495490550561646,0
2021-11-08,2.9314289093434467,-1
2021-11-09,2.8281219005779117,-1
