Date,Close,epoch_signal
2018-11-20,0.7156230211907861,-1
2018-11-21,0.7215099930406759,-1
2018-11-22,0.6856650113176769,-1
2018-11-23,0.6349229813103903,-1
2018-11-24,0.5668950081256753,-1
2018-11-25,0.5895649789804202,-1
2018-11-26,0.5685489772756274,-1
2018-11-27,0.5653610229369991,-1
2018-11-28,0.5820400119246567,-1
2018-11-29,0.5630739927723027,-1
2018-11-30,0.49495801328892725,0
2018-12-01,0.512866973922261,0
2018-12-02,0.49227800971945024,0
2018-12-03,0.43996700642135694,0
2018-12-04,0.43581300974564274,0
2018-12-05,0.3905589878645288,0
2018-12-06,0.34923300143248076,0
2018-12-07,0.3712689875587884,0
2018-12-08,0.39431598788437316,0
2018-12-09,0.40479901424384623,0
2018-12-10,0.3608349859259763,0
2018-12-11,0.36437100177773873,0
2018-12-12,0.4162079988954333,0
2018-12-13,0.37212398657989926,0
2018-12-14,0.3732199967868305,0
2018-12-15,0.3890469967645315,0
2018-12-16,0.39412400128066016,0
2018-12-17,0.4191800057547393,0
2018-12-18,0.4376949966025963,0
2018-12-19,0.44758498677532704,0
2018-12-20,0.4718849956854591,0
2018-12-21,0.46100398902417455,0
2018-12-22,0.46905601026547566,0
2018-12-23,0.5130800009103593,0
2018-12-24,0.5336009859354593,0
2018-12-25,0.49485400317668105,0
2018-12-26,0.5228480100071471,0
2018-12-27,0.4707539975316907,0
2018-12-28,0.5086069703216413,0
2018-12-29,0.5103189944266332,0
2018-12-30,0.49822500339167924,0
2018-12-31,0.46262699367141147,0
2019-01-01,0.47469899060341575,1
2019-01-02,0.4853189885362642,1
2019-01-03,0.4821340143455068,1
2019-01-04,0.4830290079847208,1
2019-01-05,0.48322400459419934,1
2019-01-06,0.48433798547343715,1
2019-01-07,0.481431007398997,1
2019-01-08,0.48499301066754824,1
2019-01-09,0.4959419966596257,1
2019-01-10,0.4528329967741241,1
2019-01-11,0.4497630000918719,1
2019-01-12,0.4247789979079755,1
2019-01-13,0.3947049976012841,1
2019-01-14,0.4166429937346654,1
2019-01-15,0.4079580008160702,1
2019-01-16,0.42490398883559966,1
2019-01-17,0.42702499033831093,1
2019-01-18,0.4371980131340789,1
2019-01-19,0.4373579920274667,1
2019-01-20,0.4284580052474667,1
2019-01-21,0.42349401123718733,1
2019-01-22,0.42388999464789645,1
2019-01-23,0.42534700040644974,1
2019-01-24,0.4195849895423915,1
2019-01-25,0.4148600101622573,1
2019-01-26,0.4104410112460372,1
2019-01-27,0.4021730125189792,1
2019-01-28,0.3787580132903428,1
2019-01-29,0.37295898793600823,1
2019-01-30,0.37968400116625656,1
2019-01-31,0.3789690137109531,1
2019-02-01,0.38254600754865203,1
2019-02-02,0.3810450136570569,1
2019-02-03,0.3736500143346491,1
2019-02-04,0.3699760138117225,1
2019-02-05,0.3714900016269678,1
2019-02-06,0.3674849867460286,1
2019-02-07,0.3638640045599945,1
2019-02-08,0.387648999725319,1
2019-02-09,0.3797500133938495,1
2019-02-10,0.37901398546880033,1
2019-02-11,0.3833470046997511,1
2019-02-12,0.38995701070776095,1
2019-02-13,0.3947539926047423,1
2019-02-14,0.4112139940227367,1
2019-02-15,0.4485140143910569,1
2019-02-16,0.4330649972283389,1
2019-02-17,0.43694299450501595,1
2019-02-18,0.4537439942485526,1
2019-02-19,0.45124399665746046,1
2019-02-20,0.46385198837884273,1
2019-02-21,0.4384059905379029,1
2019-02-22,0.4464600086850692,1
2019-02-23,0.45103099947645936,1
2019-02-24,0.42535901065187454,1
2019-02-25,0.430429995013902,1
2019-02-26,0.4078400136010102,1
2019-02-27,0.4118660093219338,1
2019-02-28,0.41003000733875383,1
2019-03-01,0.4116539955993517,1
2019-03-02,0.40632399914218725,1
2019-03-03,0.4053179919391825,1
2019-03-04,0.4057649969530655,1
2019-03-05,0.4199790060997852,1
2019-03-06,0.419849991866567,1
2019-03-07,0.4179880022690814,1
2019-03-08,0.4111660123585664,1
2019-03-09,0.4174290000949212,1
2019-03-10,0.4539180099842488,1
2019-03-11,0.4535660147922215,1
2019-03-12,0.4586299955139046,1
2019-03-13,0.45346501471975886,1
2019-03-14,0.44884198903420736,1
2019-03-15,0.45248600840639364,1
2019-03-16,0.5043100119524296,1
2019-03-17,0.49468600742865376,1
2019-03-18,0.4958100021397332,1
2019-03-19,0.5954539775803382,1
2019-03-20,0.6424040198421175,1
2019-03-21,0.8330339790297686,1
2019-03-22,0.7533820272108286,1
2019-03-23,0.7289580105993149,1
2019-03-24,0.6717140078609835,1
2019-03-25,0.6858990192406237,1
2019-03-26,0.6719279884966393,1
2019-03-27,0.7249709963742962,1
2019-03-28,0.7889429927183008,1
2019-03-29,0.8966090082276023,0
2019-03-30,0.9475600124313993,0
2019-03-31,1.059857010846777,0
2019-04-01,0.9826250075517263,0
2019-04-02,1.02179801454356,0
2019-04-03,0.9450430274783007,0
2019-04-04,0.8654980063308982,0
2019-04-05,1.018344998440231,0
2019-04-06,0.9603459834328406,0
2019-04-07,0.9778479933268095,0
2019-04-08,0.936640977804182,0
2019-04-09,0.9399579762577697,0
2019-04-10,1.0238670110444472,0
2019-04-11,0.9374729990825261,0
2019-04-12,0.9731090068002514,0
2019-04-13,0.9806270003865624,0
2019-04-14,1.1417059899335806,0
2019-04-15,1.0700379610890813,0
2019-04-16,1.1530090570437583,0
2019-04-17,1.2656730412517456,0
2019-04-18,1.3793259859029625,0
2019-04-19,1.3563029766716745,0
2019-04-20,1.341719985101186,0
2019-04-21,1.3243019580640607,0
2019-04-22,1.3475359677743495,0
2019-04-23,1.4560630320756927,0
2019-04-24,1.2336119413732114,0
2019-04-25,1.1222460269619587,0
2019-04-26,1.1482939719805105,0
2019-04-27,1.2207200526237394,0
2019-04-28,1.1748479604699,0
2019-04-29,1.1344859600551715,0
2019-04-30,1.2192770242702937,0
2019-05-01,1.1970609427070447,0
2019-05-02,1.2940030098237867,0
2019-05-03,1.3107399941090445,0
2019-05-04,1.207890033625735,0
2019-05-05,1.1625219583864115,0
2019-05-06,1.2109069823722316,0
2019-05-07,1.2038569450254433,0
2019-05-08,1.1710979938758839,0
2019-05-09,1.1039819717580437,0
2019-05-10,1.1136950253441322,0
2019-05-11,1.273051023424578,0
2019-05-12,1.2224090099993126,0
2019-05-13,1.3300230503735568,0
2019-05-14,1.4731090069145374,0
2019-05-15,1.7832750082561173,0
2019-05-16,1.704985976199558,0
2019-05-17,1.668107986444901,-1
2019-05-18,1.6398169994907594,-1
2019-05-19,1.8330960273572359,-1
2019-05-20,1.6618690490169232,-1
2019-05-21,1.6500459908592062,-1
2019-05-22,1.554193019836278,-1
2019-05-23,1.624580025670821,0
2019-05-24,1.5786559581321202,-1
2019-05-25,1.5679579973275097,-1
2019-05-26,1.6650179625054364,-1
2019-05-27,1.6498990059060767,-1
2019-05-28,1.5816830397065498,-1
2019-05-29,1.5905139445310694,-1
2019-05-30,1.4861350058852851,-1
2019-05-31,1.5078810453136489,0
2019-06-01,1.4729369878914826,0
2019-06-02,1.5129519701884007,0
2019-06-03,1.390825986870703,0
2019-06-04,1.2138370275583394,0
2019-06-05,1.1835190057079075,0
2019-06-06,1.3284000157634865,0
2019-06-07,1.3198829890048662,0
2019-06-08,1.2620810270705314,0
2019-06-09,1.2270690203119734,0
2019-06-10,1.2988640070907085,0
2019-06-11,1.281054019921854,0
2019-06-12,1.2663619518553046,0
2019-06-13,1.2755520344483453,0
2019-06-14,1.2271959781910358,0
2019-06-15,1.2450309992684538,0
2019-06-16,1.2925180196407953,0
2019-06-17,1.3302079440040493,0
2019-06-18,1.2273210287264675,0
2019-06-19,1.20004296307392,0
2019-06-20,1.13003301628171,0
2019-06-21,1.172860026274592,0
2019-06-22,1.2270950079573641,0
2019-06-23,1.1911269426797721,0
2019-06-24,1.1628210543782524,0
2019-06-25,1.1033170224000157,0
2019-06-26,1.0855079888735841,0
2019-06-27,0.9785659909334854,0
2019-06-28,1.0121810435461769,0
2019-06-29,1.0327990055714602,0
2019-06-30,0.9341260194493419,0
2019-07-01,0.9195359945649022,0
2019-07-02,1.0125000477031123,0
