window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.12867647058823528
2,1.0035088308001763,1.0039941868909277,1.0064548121624135,0.41721854304635764,0.027225901398086828,0.5533480500367918
3,1.0071341584265567,1.0080184801619652,1.0125760030958104,0.3895434462444772,0.028718703976435934,0.5817378497790869
4,1.0101553576231694,1.0112129383529955,1.0182684504631057,0.3750921149594694,0.029476787030213707,0.5969049373618276
5,1.0139614583091288,1.015121393451297,1.02394611065075,0.37389380530973454,0.030973451327433628,0.5980825958702065
6,1.017420326494658,1.0189678367810124,1.0295323714013236,0.36531365313653136,0.03394833948339483,0.6095940959409594
7,1.020185803614771,1.022443785564873,1.035118897259937,0.36115214180206795,0.03840472673559823,0.6166912850812407
8,1.0226651913706157,1.027119742427381,1.0412895092332557,0.37028824833702884,0.04434589800443459,0.614929785661493
9,1.0259264417394467,1.0316978750924504,1.0472321947137389,0.35281065088757396,0.04807692307692308,0.6316568047337278
10,1.0297266351016805,1.037090264752611,1.053948708389674,0.33826794966691337,0.04885270170244264,0.6439674315321984
11,1.034075580647604,1.042934961918567,1.0605202965377707,0.3237037037037037,0.05185185185185185,0.6585185185185185
12,1.039200869424798,1.0485248065236354,1.067178381320687,0.31356560415122314,0.05485544848035582,0.6716085989621943
13,1.0437578701832029,1.053710701266306,1.073807319454156,0.3086053412462908,0.055637982195845696,0.6765578635014837
14,1.0480311737118988,1.0594664215943428,1.080534684165609,0.30438010393466963,0.05939123979213066,0.682256867112101
15,1.0523689572645252,1.0665651268641054,1.087362899248263,0.3150074294205052,0.061664190193164936,0.6760772659732541
16,1.0563611997869993,1.0739328130192385,1.094224395578086,0.31301115241635685,0.06319702602230483,0.6795539033457249
17,1.0610733560878576,1.0822343992599734,1.1011673638066277,0.31026785714285715,0.06547619047619048,0.6822916666666666
18,1.065800225797675,1.0915727638795776,1.107879620830543,0.3239017125837677,0.06775874906924795,0.6716306775874907
19,1.0710963583923665,1.101258004434532,1.1146107140926276,0.31892697466467956,0.07004470938897168,0.6743666169895678
20,1.076645119395812,1.1106864212367207,1.1214606267659875,0.3161819537658464,0.07233407904548844,0.6756152125279642
21,1.0825425012120766,1.1197623244442243,1.1283926888553237,0.3238805970149254,0.07462686567164178,0.6716417910447762
22,1.0873972152653504,1.1280081319543092,1.1355351480428106,0.32561613144137413,0.07692307692307693,0.672890216579537
23,1.0920718507571143,1.136045184476867,1.1427311205752138,0.32884902840059793,0.07922272047832586,0.6674140508221226
24,1.0969983742149843,1.143597930408448,1.149779349138302,0.32460732984293195,0.08152580403889305,0.6709050112191474
25,1.103195315088862,1.1514625971740735,1.1571599816189253,0.3241017964071856,0.08383233532934131,0.6744011976047904
26,1.110997727003664,1.158822824489461,1.1641662831363921,0.3235955056179775,0.08614232209737828,0.6756554307116105
27,1.1203681751928012,1.166551834986922,1.171248971076642,0.3275862068965517,0.08845577211394302,0.6739130434782609
28,1.129932886165441,1.173783850762831,1.1784223731767831,0.3278319579894974,0.09077269317329333,0.6774193548387096
29,1.139858714114284,1.1810255388756619,1.1857958805983937,0.32957957957957956,0.09384384384384384,0.6779279279279279
30,1.1480123194127179,1.1880917840002367,1.1928097528017543,0.3305785123966942,0.09691960931630353,0.6769346356123216
31,1.1550270825678501,1.1956448055028448,1.1998467800586063,0.3263157894736842,0.09924812030075188,0.6819548872180451
32,1.163644017621509,1.2068442534618051,1.2078235219676032,0.32505643340857787,0.10158013544018059,0.6839729119638827
33,1.172112356941824,1.2193980767403043,1.2159252402583505,0.32228915662650603,0.10391566265060241,0.6867469879518072
34,1.1821782355592487,1.2316873344070118,1.2238584215372326,0.31876412961567446,0.10700828937452901,0.6910324039186134
35,1.1934152106266394,1.2454874454296894,1.2316885734069163,0.31598793363499245,0.11010558069381599,0.693815987933635
36,1.204750603633544,1.2592379348181368,1.2393963223371987,0.31622641509433963,0.11320754716981132,0.6943396226415094
37,1.2160588255127196,1.2730169301222836,1.2469617470063843,0.3104229607250755,0.11555891238670694,0.7001510574018127
38,1.2268127092984564,1.2867013561538925,1.2544666952645975,0.3182161753590325,0.11791383219954649,0.6938775510204082
39,1.2376384419471569,1.29983413576174,1.2618297431886634,0.3124054462934947,0.12027231467473525,0.6981845688350984
40,1.247626577693353,1.313940756915951,1.2694867431373797,0.3111279333838001,0.12263436790310371,0.6949280847842544
41,1.2579217704357395,1.3276420742490662,1.2772692396406535,0.30757575757575756,0.12424242424242424,0.6954545454545454
42,1.2699473152277845,1.3418028195400782,1.285648678941856,0.3017437452615618,0.12736921910538287,0.6997725549658832
43,1.2797746956492353,1.3559337975146095,1.2939790939486686,0.30273141122913505,0.12974203338391502,0.6980273141122914
44,1.2911615306152575,1.36997236792654,1.3025867582351212,0.3052391799544419,0.13287775246772968,0.6955201214882308
45,1.303974753442392,1.3849426660792494,1.3111823545057641,0.30243161094224924,0.135258358662614,0.6990881458966566
46,1.31593424437058,1.3993167708728138,1.319480638958307,0.2996197718631179,0.1376425855513308,0.7019011406844107
47,1.325913499583269,1.4136850661429963,1.3275390545437344,0.2983257229832572,0.1400304414003044,0.7062404870624048
48,1.3365521979986204,1.4282311842329172,1.3358203926916823,0.2932216298552932,0.14166031987814165,0.7098248286367098
49,1.3488451813584876,1.4422793564472545,1.343941821512801,0.2896341463414634,0.14253048780487804,0.711890243902439
50,1.361663309768603,1.4576969555151222,1.3522574404711267,0.28832951945080093,0.14492753623188406,0.7147215865751335
51,1.3748767284543764,1.4736782098793153,1.3601044340774209,0.2862595419847328,0.1465648854961832,0.7221374045801526
52,1.3899025227378312,1.4894138737088458,1.3683812134357611,0.28113063407181055,0.1489686783804431,0.7288006111535523
53,1.4059590303958984,1.5052790086539976,1.3765163232483875,0.2759938837920489,0.15061162079510704,0.7331804281345565
54,1.4221272236399471,1.5212417447849826,1.384513525167581,0.2739097169089518,0.15225707727620505,0.7368018362662586
55,1.4397781973661246,1.5380476078256082,1.3925633988868453,0.27565084226646247,0.1546707503828484,0.7366003062787136
56,1.4568355097038561,1.555179204036378,1.4006018642513411,0.2674329501915709,0.15708812260536398,0.7448275862068966
57,1.4741613686383421,1.5726221146509334,1.4081714553129796,0.25766871165644173,0.15950920245398773,0.7530674846625767
58,1.4937614597439226,1.5915037136859456,1.4161419862370066,0.26093630084420566,0.16193399846508058,0.7528779739063699
59,1.5128640954917831,1.6112160518639802,1.4240673864881437,0.261136712749616,0.16436251920122888,0.7557603686635944
60,1.5331059838945456,1.6310275410436048,1.4321436586202332,0.2605687932359723,0.16679477325134512,0.7594158339738662
61,1.5508332422575142,1.650981001880725,1.4402976600254396,0.2592307692307692,0.16846153846153847,0.7615384615384615
62,1.5678167772282554,1.6712741309403227,1.448823458336644,0.2586605080831409,0.17090069284064666,0.7621247113163973
