window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.12311212814645309
2,0.9999670099348992,1.0014650359578678,1.004571933218534,0.4835164835164835,0.06776556776556776,0.4532967032967033
3,1.0002496456976908,1.0030858305394779,1.0091310580821744,0.4764086120018323,0.08016491067338526,0.4695373339441136
4,1.0002440698450619,1.0045805125953078,1.013410868151944,0.45783684692942256,0.08707607699358387,0.48716773602199814
5,0.9999343444675096,1.0060234152317902,1.0176148842828172,0.45896377808344796,0.09536909674461257,0.49105914718019256
6,0.9998581689062709,1.0074724631358127,1.0217668670986348,0.44541284403669723,0.10321100917431193,0.5077981651376147
7,0.9998227827918574,1.0088977059942033,1.0258097219923585,0.4414869206057825,0.10784763653051858,0.5112436897659477
8,0.9996451745049063,1.0104796025641674,1.029947030159409,0.44031221303948576,0.11616161616161616,0.5188246097337006
9,0.9994643072943844,1.0119171033410144,1.0337330088894439,0.4395957740009187,0.11851171336701884,0.5209003215434084
10,0.9994998449500808,1.0135476613268646,1.0373872696069937,0.43612132352941174,0.1208639705882353,0.5261948529411765
11,0.999548646206905,1.0151459520281527,1.0412944179563148,0.4262068965517241,0.12367816091954023,0.534712643678161
12,0.9996029978567555,1.0164859309571304,1.0448338700436852,0.4172033118675253,0.1264949402023919,0.5446182152713891
13,0.999447129750746,1.0177861649417779,1.0484342227056815,0.4169351127473539,0.12885411872986655,0.5457892314772205
14,0.9994334625020553,1.0190326927923714,1.0520401800323906,0.40515653775322286,0.13213627992633517,0.5561694290976059
15,0.999503122487249,1.020099873648674,1.0554649335967057,0.3998157531091663,0.13403961308152926,0.5633348687240903
16,0.9995941146669797,1.021240085390681,1.0588697151428568,0.3976958525345622,0.1382488479262673,0.5663594470046083
17,0.9996172225519616,1.0222275994906773,1.0620482809763399,0.3905025357307515,0.14246196403872752,0.5753803596127247
18,0.9998377540655732,1.0233340554143728,1.0653464417591245,0.3906826568265683,0.14575645756457564,0.5784132841328413
19,0.9997970803322928,1.024569447345567,1.0684596193370077,0.38578680203045684,0.1481310567604984,0.5832948777111213
20,0.9995699133169825,1.0258466180909056,1.07159879301022,0.3827331486611265,0.14727608494921515,0.5835641735918744
21,0.9991819810564754,1.027060152174019,1.0745199886013337,0.3815242494226328,0.15242494226327943,0.5893764434180139
22,0.9986383684471504,1.028280375963045,1.0776500817243957,0.3840110905730129,0.15619223659889095,0.5928835489833642
23,0.998099100154958,1.0294384152494602,1.0806713032301107,0.37679149329634765,0.15996301433194637,0.6014794267221452
24,0.9974961104106495,1.0305818198061767,1.0837386540069798,0.38020351526364476,0.16512488436632747,0.6012950971322849
25,0.9967626435343265,1.031708336307302,1.0866788645095877,0.37806571031929664,0.16797778806108282,0.6048125867653864
26,0.9960428249710673,1.032900838954772,1.0899302524967476,0.37546296296296294,0.17314814814814813,0.6111111111111112
27,0.9954042548267827,1.0340433044261834,1.0930090383295972,0.3761000463177397,0.1773969430291802,0.6146364057433997
28,0.9946763709859163,1.0353718925348743,1.0963909496837445,0.3753475440222428,0.18164967562557924,0.6209453197405005
29,0.9936518027641372,1.037241638322782,1.100389259068457,0.36903106165971256,0.18590635141400091,0.6295781177561428
30,0.992350553204337,1.039061434747027,1.1046751532476335,0.3654916512059369,0.1906307977736549,0.6349721706864564
31,0.9912381763555091,1.0407993658698056,1.1088591987457501,0.36751740139211136,0.19443155452436195,0.6348027842227378
32,0.9901725525807844,1.042742616173021,1.1129943825826683,0.36443825441039923,0.19823584029712163,0.6364902506963789
33,0.9890943956293937,1.0447061431912683,1.1173306917582968,0.36692986530422667,0.20250812819321876,0.6372503483511379
34,0.9878779368131461,1.0467172671793752,1.1215884094465507,0.36570631970260226,0.2058550185873606,0.6380111524163569
35,0.9866078950692388,1.0485757504340585,1.126044673143547,0.3607624360762436,0.20734542073454207,0.6415620641562064
36,0.9853852468948398,1.050609707117721,1.1303603033092595,0.36,0.21069767441860465,0.6455813953488372
37,0.9842941877069757,1.0525864999683887,1.1346713387647955,0.3592368543508609,0.21451838064215914,0.649139134481154
38,0.983178769183159,1.0546743916717538,1.1391413683033402,0.3584729981378026,0.21787709497206703,0.6499068901303539
39,0.9822048192588193,1.056797587375172,1.143681357999542,0.3609687936655799,0.22263623660922216,0.6525384257102934
40,0.9812088327954518,1.0589195704110843,1.1481171860402906,0.36020503261882575,0.2255358807082945,0.6533084808946877
41,0.9800307693419621,1.0609221454152962,1.152435666413853,0.3641025641025641,0.23030303030303031,0.6545454545454545
42,0.9788203817297693,1.062929778170655,1.1568252770927185,0.3666044776119403,0.23460820895522388,0.6590485074626866
43,0.9774950078679041,1.0649022240923314,1.1611716240656282,0.3625758282781148,0.23705086327578162,0.6658889407372842
44,0.9763786507279367,1.0669517762611862,1.1656471458934499,0.35527544351073764,0.23996265172735762,0.6741363211951448
45,0.9752129473759216,1.0690740114862598,1.1701650232576584,0.35263895375992527,0.24427837459131246,0.6795889771134984
46,0.9742536090027434,1.071302594149678,1.1747081986905703,0.3542056074766355,0.2485981308411215,0.6789719626168225
47,0.9733985945132739,1.0734087918318365,1.1790804555168704,0.36185133239831696,0.251986909770921,0.6764843384759234
48,0.9726463353628653,1.0754951121797731,1.1834191410277086,0.36716557530402244,0.2558465855940131,0.6749298409728719
49,0.9721065513922057,1.0775249700929361,1.1877659558550964,0.36452971455311184,0.25924192793635936,0.682264857276556
50,0.971452824858594,1.0792733120450493,1.1921774828182379,0.36235955056179775,0.26217228464419473,0.6877340823970037
51,0.9707152575787434,1.0810031837889251,1.196526429787959,0.35971896955503513,0.26557377049180325,0.6903981264637002
52,0.9699444568285885,1.0827699554151518,1.2009402722890565,0.3626991565135895,0.2689784442361762,0.6930646672914714
53,0.9692055249110672,1.0844459168428688,1.2055303204374488,0.36427566807313644,0.27285513361462727,0.6933895921237694
54,0.9683866109270187,1.086083248028358,1.2100541120690538,0.3630393996247655,0.2767354596622889,0.6974671669793621
55,0.9676543989680108,1.0877304422668406,1.2145021813164039,0.36227123416236506,0.28061942749882685,0.7001407789770061
56,0.9669718898753228,1.089182631587753,1.2187082430859,0.3596244131455399,0.2830985915492958,0.707981220657277
