window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.14397905759162305
2,1.0019161737118352,1.001101027153776,1.001233385150575,0.48293963254593175,0.10236220472440945,0.45144356955380577
3,1.0036957943082683,1.0029452373315615,1.003203424103145,0.4842105263157895,0.09736842105263158,0.4368421052631579
4,1.005475425009247,1.0050251166059603,1.0049763987682887,0.5013192612137203,0.11609498680738786,0.43799472295514513
5,1.0072048002165905,1.0069812072784652,1.0068948900444683,0.5158730158730159,0.12169312169312169,0.42592592592592593
6,1.0091002090882892,1.0089475262183998,1.0086429343030408,0.4907161803713528,0.11936339522546419,0.44297082228116713
7,1.010963602452764,1.0112082868490455,1.0104928917657545,0.48404255319148937,0.1276595744680851,0.4521276595744681
8,1.012757249421921,1.0131946902323752,1.0121777692197882,0.4666666666666667,0.13333333333333333,0.472
9,1.0144611498378484,1.0153369873406461,1.0139078071668703,0.4572192513368984,0.14705882352941177,0.4839572192513369
10,1.0162413700655382,1.0177940281559041,1.015590463724422,0.4584450402144772,0.1554959785522788,0.47989276139410186
11,1.017983942673092,1.020081555414951,1.017113281093454,0.4650537634408602,0.17204301075268819,0.4946236559139785
12,1.0198196924739156,1.0222693815868407,1.0186465543465772,0.4716981132075472,0.18328840970350405,0.49595687331536387
13,1.0217618061387232,1.0244816333862763,1.020193213744758,0.5027027027027027,0.1891891891891892,0.4837837837837838
14,1.0233152217556052,1.026883798350336,1.0216562855416476,0.4959349593495935,0.1978319783197832,0.4959349593495935
15,1.0249750924506806,1.0291043598602168,1.0230150391054698,0.5054347826086957,0.20380434782608695,0.5
16,1.026453054987056,1.0312551133127803,1.0244738606731962,0.5013623978201635,0.20708446866485014,0.5095367847411444
17,1.0281471699709526,1.0334797925822472,1.025775361775623,0.5081967213114754,0.22131147540983606,0.5136612021857924
18,1.0297787951892632,1.0355519494567043,1.0272207586006625,0.5123287671232877,0.22465753424657534,0.5123287671232877
19,1.0312925122120336,1.0374638484539507,1.0286845675321121,0.5054945054945055,0.22802197802197802,0.5
20,1.032997896762391,1.039729012477505,1.0304870887912705,0.5013774104683195,0.24242424242424243,0.5206611570247934
21,1.0345186758017104,1.041825474348303,1.0323049544351315,0.49171270718232046,0.24585635359116023,0.5248618784530387
22,1.0358383801078488,1.0438906304542512,1.0338844170491335,0.49584487534626037,0.2520775623268698,0.5346260387811634
23,1.0373101314119983,1.0460736416015872,1.0355687550499026,0.5138888888888888,0.2638888888888889,0.5222222222222223
24,1.0385733113735107,1.048327058436197,1.037537363030208,0.5013927576601671,0.26740947075208915,0.5376044568245125
25,1.0398550261460464,1.0505754428375829,1.0395256082854651,0.5279329608938548,0.276536312849162,0.5335195530726257
26,1.0414641535065472,1.0533798010209336,1.0419544766982105,0.5490196078431373,0.28291316526610644,0.5238095238095238
27,1.043405515086881,1.0564951108820488,1.0444525863705136,0.5561797752808989,0.2893258426966292,0.5224719101123596
28,1.0457119633084082,1.059622526488918,1.046693512680332,0.5690140845070423,0.29295774647887324,0.5154929577464789
29,1.0478044973024792,1.0626722477124873,1.0490773832663491,0.5819209039548022,0.2966101694915254,0.5112994350282486
30,1.0501827451954424,1.0658012536175825,1.0512671361438093,0.5920679886685553,0.3031161473087819,0.5155807365439093
31,1.0523483120086787,1.068935211590467,1.0536055707296526,0.5852272727272727,0.3096590909090909,0.5198863636363636
32,1.0542924013107844,1.0720664735565182,1.0556937943830085,0.5868945868945868,0.3190883190883191,0.5270655270655271
33,1.0562939064540828,1.0751511744115103,1.0579717781616513,0.6028571428571429,0.32571428571428573,0.5171428571428571
34,1.0585995424929884,1.0785006852015486,1.0600660980158494,0.5759312320916905,0.335243553008596,0.5358166189111748
35,1.0607128762839377,1.0819114490357684,1.0624252252731996,0.5862068965517241,0.34195402298850575,0.5316091954022989
36,1.062856476349542,1.0853890639891524,1.064480188070951,0.579250720461095,0.345821325648415,0.5417867435158501
37,1.065063613929521,1.0888275516855865,1.0662933348987853,0.5982658959537572,0.35260115606936415,0.5260115606936416
38,1.0674607273333525,1.0923301697801986,1.0680567197272404,0.6057971014492753,0.35942028985507246,0.5420289855072464
39,1.070009986885787,1.095843811991609,1.069987339204217,0.5930232558139535,0.36627906976744184,0.5523255813953488
40,1.0725461377603194,1.0994512370463516,1.0718013951502543,0.5947521865889213,0.37317784256559766,0.5685131195335277
41,1.0750538928246018,1.1030200295912536,1.0739165701929934,0.5906432748538012,0.38011695906432746,0.5760233918128655
42,1.0773517488091464,1.1066763113430995,1.0764590076953098,0.5865102639296188,0.3870967741935484,0.5835777126099707
43,1.0796062224452734,1.1106027749056475,1.078881527764446,0.5735294117647058,0.3911764705882353,0.6
44,1.0822053511914884,1.1145414906586855,1.0813941118794472,0.584070796460177,0.3952802359882006,0.5899705014749262
45,1.0844626291288983,1.1186048140801714,1.0840998603466143,0.5739644970414202,0.3994082840236686,0.6035502958579881
46,1.0869005168503227,1.122823440664009,1.0869015031674396,0.5816023738872403,0.4035608308605341,0.6053412462908012
47,1.089340785589381,1.1270493065022216,1.0896231786348824,0.5863095238095238,0.40773809523809523,0.6011904761904762
48,1.0917368089156523,1.131407547797652,1.0924401768268068,0.582089552238806,0.41194029850746267,0.6179104477611941
49,1.0939526280120468,1.135685152004547,1.0955611635447333,0.5808383233532934,0.4161676646706587,0.6197604790419161
50,1.09602818531607,1.140156280312738,1.0989003667689963,0.5885885885885885,0.42042042042042044,0.6126126126126126
51,1.097916985941053,1.144562691013627,1.102020985452922,0.5993975903614458,0.4246987951807229,0.6174698795180723
52,1.0998607817597632,1.149001774039569,1.1049962580280404,0.6012084592145015,0.42900302114803623,0.622356495468278
53,1.1022266741488196,1.1533646229407837,1.1078080139923878,0.5969696969696969,0.43333333333333335,0.6303030303030303
54,1.1046343623171506,1.1577445905679782,1.1107119040206055,0.601823708206687,0.4376899696048632,0.6261398176291794
55,1.1067995007470537,1.1621849669880295,1.1136709863255116,0.5914634146341463,0.4420731707317073,0.6341463414634146
56,1.1089648039467372,1.1665683200575236,1.1163554896937526,0.5963302752293578,0.44648318042813456,0.636085626911315
57,1.1111453093097188,1.1709027439919222,1.1191111111428385,0.598159509202454,0.450920245398773,0.6349693251533742
58,1.1129166318927235,1.1754239748087825,1.122090709587304,0.5815384615384616,0.4553846153846154,0.6523076923076923
59,1.1146024870313245,1.179956676028832,1.1252144274173295,0.5864197530864198,0.45987654320987653,0.654320987654321
60,1.1161067944627052,1.1844753671393595,1.1286026994883362,0.5975232198142415,0.46439628482972134,0.6501547987616099
61,1.1177355303629444,1.1889765865542423,1.1318804456705291,0.5993788819875776,0.468944099378882,0.6459627329192547
62,1.1195401649498942,1.19355289049061,1.1350831519092421,0.5981308411214953,0.4735202492211838,0.6542056074766355
63,1.1213695802934298,1.1981038147502532,1.1385640766408462,0.5875,0.478125,0.665625
64,1.1233140750699735,1.2026064527208737,1.1419096002992464,0.5799373040752351,0.4827586206896552,0.6802507836990596
65,1.1259271618623545,1.2070797717963744,1.144563029381324,0.5849056603773585,0.48742138364779874,0.6761006289308176
66,1.12799830446586,1.2115479247247665,1.1476487082036917,0.583596214511041,0.4921135646687697,0.6750788643533123
67,1.1299751521395338,1.2160190249279832,1.1508199569345716,0.5981012658227848,0.49683544303797467,0.6740506329113924
68,1.1320189060183645,1.2206180553924484,1.1539143530175442,0.5968253968253968,0.5015873015873016,0.6761904761904762
69,1.1343900117086256,1.2252770468751013,1.1567622357942526,0.5923566878980892,0.5063694267515924,0.6719745222929936
70,1.1372896957666445,1.2299211308979858,1.158977739833959,0.5910543130990416,0.5111821086261981,0.6773162939297125
71,1.1401079597973782,1.234715168284409,1.1616828953029568,0.5769230769230769,0.5160256410256411,0.6858974358974359
72,1.1430156357997023,1.2397205419129596,1.1643789502987518,0.5787781350482315,0.5209003215434084,0.6881028938906752
73,1.1461391610223177,1.2447612718493362,1.1672241604478513,0.5645161290322581,0.5258064516129032,0.6870967741935484
74,1.1491572814451787,1.2499209271490674,1.1702407321393338,0.5631067961165048,0.5307443365695793,0.6893203883495146
75,1.1520673482718733,1.2552559410177824,1.1734700950729964,0.5681818181818182,0.5357142857142857,0.698051948051948
76,1.1546671771408865,1.2606075584689693,1.1766718918231411,0.5472312703583062,0.5407166123778502,0.7068403908794788
77,1.157393359845699,1.2659904411108234,1.1800773800793896,0.5490196078431373,0.545751633986928,0.7058823529411765
78,1.1602628113838596,1.2714641427587703,1.1835763927908218,0.5475409836065573,0.5508196721311476,0.7016393442622951
79,1.163494144167618,1.2768920678581983,1.1869583261292083,0.5657894736842105,0.555921052631579,0.6875
80,1.167274194551016,1.2825222852444942,1.1897544063322727,0.5577557755775577,0.5610561056105611,0.6963696369636964
81,1.1714245954960363,1.288207783074189,1.1928598537718436,0.5761589403973509,0.5662251655629139,0.6754966887417219
82,1.175067309737904,1.293923736435192,1.1962573381872952,0.5780730897009967,0.5714285714285714,0.6843853820598007
83,1.1786317055306612,1.2997783596473098,1.199522034075521,0.5866666666666667,0.5766666666666667,0.6866666666666666
84,1.1820216158880976,1.3056864662005698,1.2028158875668986,0.5819397993311036,0.5819397993311036,0.6889632107023411
85,1.1852773485899908,1.3116730189453638,1.2063908212494108,0.5805369127516778,0.587248322147651,0.6946308724832215
86,1.1885757413125206,1.3176497679637265,1.2101570828614,0.5791245791245792,0.5925925925925926,0.7104377104377104
87,1.1915306916740689,1.3236733518527366,1.2138529532311333,0.5777027027027027,0.597972972972973,0.7128378378378378
