Date,Close,epoch_signal
2018-09-19,0.03036200070732188,0
2018-09-20,0.03268399838031129,0
2018-09-21,0.03633100169431301,0
2018-09-22,0.03472800172776423,0
2018-09-23,0.03572800004171404,0
2018-09-24,0.03355500102981219,0
2018-09-25,0.031521998356977825,0
2018-09-26,0.03184600179768841,0
2018-09-27,0.03460700065852947,0
2018-09-28,0.03308999920585313,0
2018-09-29,0.03548400109807249,0
2018-09-30,0.03528799858391354,0
2018-10-01,0.03597300130275313,0
2018-10-02,0.03487100083157752,1
2018-10-03,0.03199400017395596,0
2018-10-04,0.03257900102646945,0
2018-10-05,0.031667999982644836,0
2018-10-06,0.030680000844468265,0
2018-10-07,0.030510000922197626,0
2018-10-08,0.030139999479144333,1
2018-10-09,0.029552999886591762,1
2018-10-10,0.029893999996323223,1
2018-10-11,0.025219000958610793,1
2018-10-12,0.026008000576707428,1
2018-10-13,0.026224000361985293,1
2018-10-14,0.025939000822555555,1
2018-10-15,0.027784999442926145,1
2018-10-16,0.027975000512305993,1
2018-10-17,0.028079999536446177,1
2018-10-18,0.028436999781546398,1
2018-10-19,0.029842000480266813,0
2018-10-20,0.029083000498305367,0
2018-10-21,0.02905499929790818,1
2018-10-22,0.028457000830415854,1
2018-10-23,0.02838600059254688,1
2018-10-24,0.02850200056519022,1
2018-10-25,0.03046699994388934,1
2018-10-26,0.031520001516703325,0
2018-10-27,0.03328600146654901,0
2018-10-28,0.035590998762225615,0
2018-10-29,0.03321500124203151,0
2018-10-30,0.03571899983334364,0
2018-10-31,0.03872200093342619,0
2018-11-01,0.04387500137347108,-1
2018-11-02,0.04287600146302883,-1
2018-11-03,0.04227099949419953,-1
2018-11-04,0.04213999953447422,-1
2018-11-05,0.04234100127521188,-1
2018-11-06,0.04866899930058638,-1
2018-11-07,0.04569799816884459,-1
2018-11-08,0.04342300064557837,-1
2018-11-09,0.041163001151515874,0
2018-11-10,0.044045001352401573,0
2018-11-11,0.04088899871711152,-1
2018-11-12,0.03879100076341818,0
2018-11-13,0.0374040007499991,-1
2018-11-14,0.029416000431348555,0
2018-11-15,0.0299759991974531,0
2018-11-16,0.030696000999200005,0
2018-11-17,0.02966799960677271,0
2018-11-18,0.029466999619708906,0
2018-11-19,0.02272300040497343,0
2018-11-20,0.020535999886911443,0
2018-11-21,0.021696999634133143,0
2018-11-22,0.01859799968438955,0
2018-11-23,0.01895600007249626,1
2018-11-24,0.017704000716618602,1
2018-11-25,0.017934000182623828,1
2018-11-26,0.017169000609394556,1
2018-11-27,0.01757000020776446,0
2018-11-28,0.01942100000779804,0
2018-11-29,0.018589999561507326,0
2018-11-30,0.018145000657246935,0
2018-12-01,0.019085999554423038,0
2018-12-02,0.01886799922654593,0
2018-12-03,0.01760699965001663,0
2018-12-04,0.019108999570077743,0
2018-12-05,0.01765700062678057,0
2018-12-06,0.021693000518429626,0
2018-12-07,0.021215999504481792,0
2018-12-08,0.025719000104259305,0
2018-12-09,0.02698599915154303,0
2018-12-10,0.023848000973284766,0
2018-12-11,0.022532999506637594,0
2018-12-12,0.02283800020352893,0
2018-12-13,0.02030600047142156,0
2018-12-14,0.018807999794119228,0
2018-12-15,0.019317999482267468,0
2018-12-16,0.01834600038592737,0
2018-12-17,0.02036100059921654,0
2018-12-18,0.020190000523664958,0
2018-12-19,0.020725000554876912,0
2018-12-20,0.022181000522777893,0
2018-12-21,0.02074399968853921,0
2018-12-22,0.02545800068805109,0
2018-12-23,0.02344300041571395,0
2018-12-24,0.023153999771480603,0
2018-12-25,0.020849000745459947,0
2018-12-26,0.022189000646107272,0
2018-12-27,0.0194119998075958,0
2018-12-28,0.021704999803427473,0
2018-12-29,0.021020000776679867,0
2018-12-30,0.0214649997701849,0
2018-12-31,0.020430000570727108,0
2019-01-01,0.021943999372713727,0
2019-01-02,0.022207999546023423,0
2019-01-03,0.02118000021457965,0
2019-01-04,0.021337000560719504,0
