window,buy_and_hold_return,strategy_return,alpha,buy_and_hold_prob,strategy_prob,alpha_prob
1,1.0,1.0,1.0,0.0,0.0,0.1259259259259259
2,1.0029000786253819,1.0028439862212695,1.0033226595283709,0.4455100261551874,0.06843940714908457,0.49128160418482997
3,1.0054022011705501,1.005431411166529,1.0067360831797227,0.4461404273877017,0.07283035324901875,0.49280418665503706
4,1.0082338932979462,1.008494785452973,1.0103715232959936,0.43673647469458987,0.0780977312390925,0.506544502617801
5,1.0110804155030226,1.0114916650175103,1.0141322364576277,0.4399825403753819,0.08075076385857705,0.5045831514622435
6,1.0139436339459134,1.014483881806493,1.0177841938367678,0.44148471615720525,0.08646288209606987,0.5069868995633188
7,1.0166445899852958,1.0173363690309172,1.0214132282612354,0.43556138051550897,0.08868501529051988,0.5141983398864133
8,1.0194428469163883,1.020370993215229,1.024975121834361,0.42788461538461536,0.0895979020979021,0.5218531468531469
9,1.022194841382387,1.023565971566555,1.0284981031262765,0.42632269348491475,0.09138609532138173,0.5229558373414954
10,1.0245573921891455,1.0263510003093874,1.0320363017971395,0.421259842519685,0.09405074365704287,0.5288713910761155
11,1.0271808149074555,1.0294222583448809,1.0357404191916846,0.4275711159737418,0.09934354485776806,0.5264770240700218
12,1.0303542255138485,1.0328660151362121,1.0394614367623112,0.4286339754816112,0.09938704028021016,0.5253940455341506
13,1.0341352258572936,1.036406349242345,1.0434063347994558,0.4292597459483136,0.10249671484888305,0.5256241787122208
14,1.0379960185110475,1.0400026760319359,1.0473355225471348,0.42462751971954427,0.10385626643295355,0.530236634531113
15,1.0422140882424975,1.0438747515806177,1.051428736569934,0.4340201665935993,0.10653222270933801,0.5252082419991232
16,1.0466090635328444,1.0476496094701813,1.0553806167804818,0.4298245614035088,0.1074561403508772,0.5293859649122807
17,1.051601432612514,1.0517185926395072,1.0594124245467202,0.42474769635805176,0.11101360245721807,0.5366388767003072
18,1.0560005560859111,1.0558209751369978,1.0633853839272438,0.42581211589113255,0.11281826163301141,0.5355575065847235
19,1.060363327301353,1.0600295308392318,1.0673477420456274,0.4207290294246816,0.11638120333772507,0.5432586736934563
20,1.0649015725494448,1.0644863680242758,1.0714205429208048,0.4204745166959578,0.11818980667838312,0.546572934973638
21,1.0691828805701709,1.0687451173667133,1.0753378318328268,0.4153846153846154,0.12043956043956044,0.5516483516483517
22,1.0732081571745735,1.0728338101625243,1.0792646611106371,0.4124890061565523,0.12269129287598944,0.554089709762533
23,1.0776329727694105,1.0772261264800866,1.08327417437248,0.4148702155741311,0.12406511218653761,0.5534535855697317
24,1.0826201302685683,1.0819543613069826,1.0873540026174913,0.4080105633802817,0.12720070422535212,0.5620598591549296
25,1.0879686120275183,1.0867267863437742,1.0914695804517685,0.40378687802730073,0.12989872302950242,0.5697930427124615
26,1.0937726591030743,1.091977149665787,1.0960073173760676,0.4,0.13171806167400882,0.5744493392070484
27,1.1004770225854876,1.0975274922972948,1.100449017741997,0.3966505068312032,0.13530189510797708,0.5799911855442926
28,1.106747046286983,1.1031153761014205,1.1049297281310249,0.3985890652557319,0.13932980599647266,0.5815696649029982
29,1.1127538026351411,1.108657524425503,1.109408978191879,0.40008822232024704,0.14247904719894133,0.5809439788266432
30,1.1194020667498346,1.1143783208074072,1.1137531218795016,0.40158870255957635,0.14474845542806708,0.5803177405119153
31,1.1254141591606293,1.1202205873781859,1.1181241912775977,0.4013245033112583,0.1456953642384106,0.5818984547461369
32,1.1310468829228848,1.1260062310524248,1.122528025782022,0.4041519434628975,0.14840989399293286,0.5781802120141343
33,1.1355043129626476,1.1319653174379876,1.1270983258128726,0.4078656650463986,0.1515687140963323,0.5784357048166151
34,1.141235071744152,1.1380989948898625,1.1317351267776259,0.40671971706454463,0.15251989389920426,0.5817860300618921
35,1.1469911912162358,1.144528245041005,1.1367923442188776,0.40513047324192836,0.15479876160990713,0.5829279080053074
36,1.1535807783477718,1.1508943129400748,1.141757520295963,0.4026548672566372,0.1561946902654867,0.5867256637168141
37,1.1600152344394887,1.157627982328319,1.146819764764743,0.40460380699424525,0.16069057104913678,0.5869853917662683
38,1.1666355052798758,1.164117629123488,1.151821973093217,0.4065544729849424,0.16386182462356066,0.5894596988485385
39,1.1738893798913765,1.1705680719178198,1.1567235770022777,0.4036331413380594,0.1648205582631812,0.5937084625609216
40,1.1797892632702116,1.1769744132198694,1.1616296501515393,0.40647163120567376,0.16843971631205673,0.5935283687943262
41,1.1875402059722149,1.1835152890348632,1.166525458045433,0.4035476718403548,0.17028824833702882,0.5964523281596452
42,1.1936188172406428,1.18969808306366,1.1713468821646154,0.4077196095829636,0.1730257320319432,0.5949423247559894
43,1.1998966578572228,1.1957430439963566,1.1761257871690824,0.40745672436750996,0.17620949844651576,0.5978695073235686
