Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight,day_of_week,day_of_month,month,year
2023-12-07,2.3995609283447266,1.6634140014648438,2.620105028152466,1.6190680265426636,675185632.0,0.43248138073855985,1.0,0.4802744425385935,3,7,12,2023
2023-12-08,3.520627021789551,2.3991899490356445,3.739733934402466,2.3919739723205566,1445171392.0,-0.07392309751705088,0.0,0.03945111492281304,4,8,12,2023
2023-12-09,3.341141939163208,3.5235021114349365,4.389657020568848,3.305422067642212,1072829775.0,-0.06376190362356826,0.0,0.03945111492281304,5,9,12,2023
2023-12-10,3.4502100944519043,3.3454530239105225,3.719793081283569,3.231807947158813,521277089.0,-0.15294636323242736,-1.0,0.4802744425385935,6,10,12,2023
2023-12-11,2.9897620677948,3.4479379653930664,3.456334114074707,2.7971620559692383,432620234.0,0.02516050475714815,0.0,0.03945111492281304,0,11,12,2023
2023-12-12,2.944340944290161,2.991373062133789,3.342111110687256,2.809735059738159,333325050.0,0.0283416148013802,0.0,0.03945111492281304,1,12,12,2023
2023-12-13,2.8334360122680664,2.945131063461304,2.9570350646972656,2.6164679527282715,224477276.0,0.07912478084516954,0.0,0.03945111492281304,2,13,12,2023
2023-12-14,3.4171810150146484,2.832550048828125,3.4171810150146484,2.792694091796875,434827336.0,-0.1753441455350293,-1.0,0.4802744425385935,3,14,12,2023
2023-12-15,2.83274793624878,3.419274091720581,3.601036071777344,2.8234190940856934,511456011.0,-0.04401566615937569,0.0,0.03945111492281304,4,15,12,2023
2023-12-16,2.922964096069336,2.8333740234375,3.192375898361206,2.803002119064331,234498089.0,-0.13542651593011304,-1.0,0.4802744425385935,5,16,12,2023
2023-12-17,2.6982829570770264,2.922961950302124,2.960599899291992,2.694533109664917,155716757.0,-0.06970037367471622,0.0,0.03945111492281304,6,17,12,2023
2023-12-18,2.5029408931732178,2.697519063949585,2.7364211082458496,2.2638590335845947,212960447.0,0.04594373233111967,0.0,0.03945111492281304,0,18,12,2023
2023-12-19,2.3801279067993164,2.503398895263672,2.6460070610046387,2.35544490814209,161947389.0,0.13182476575130866,1.0,0.4802744425385935,1,19,12,2023
2023-12-20,2.647566080093384,2.379265069961548,2.7992749214172363,2.340538024902344,251388086.0,0.016001457161175365,0.0,0.03945111492281304,2,20,12,2023
2023-12-21,2.826112031936645,2.647830009460449,2.8824970722198486,2.57169508934021,236367835.0,-0.09262315534171268,0.0,0.03945111492281304,3,21,12,2023
2023-12-22,2.607985019683838,2.8254289627075195,2.9348669052124023,2.477303028106689,208314345.0,0.0009253399998280972,0.0,0.03945111492281304,4,22,12,2023
2023-12-23,2.6356959342956543,2.6067891120910645,2.65376091003418,2.4967470169067383,103658302.0,-0.024019432692501952,0.0,0.03945111492281304,5,23,12,2023
2023-12-24,2.4493649005889893,2.635392904281616,2.7126500606536865,2.4015629291534424,141452816.0,0.049720307916806185,0.0,0.03945111492281304,6,24,12,2023
2023-12-25,2.746134042739868,2.449176073074341,2.8950209617614746,2.42789888381958,194362785.0,-0.11483331352396797,-1.0,0.4802744425385935,0,25,12,2023
