Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight
2024-02-02,0.089877001941204,0.0918139964342117,0.0938830003142356,0.0885000005364418,36389.0,4.807811243099282,1.0,0.3558467741935484
2024-02-03,0.083926998078823,0.089877001941204,0.0920839980244636,0.0836329981684684,39024.0,5.488197633382432,1.0,0.3558467741935484
2024-02-04,0.0898569971323013,0.0839319974184036,0.0907609984278678,0.0832910016179084,73653.0,5.318217884459367,1.0,0.3558467741935484
2024-02-05,0.1053529977798461,0.0898509994149208,0.1089190021157264,0.0855830013751983,226995.0,4.608590424279717,1.0,0.3558467741935484
2024-02-06,0.1125340014696121,0.1053540036082267,0.1189579963684082,0.0869190022349357,7101289.0,4.439859020174736,1.0,0.3558467741935484
2024-02-07,0.1002959981560707,0.1118180006742477,0.1129290014505386,0.0895040035247802,4141267.0,5.317788119225767,1.0,0.3558467741935484
2024-02-08,0.0895100012421608,0.1003059968352317,0.1017099991440773,0.0878110006451606,1517045.0,6.419663835678204,1.0,0.3558467741935484
2024-02-09,0.0841239988803863,0.0895100012421608,0.0919160023331642,0.0804219990968704,1511901.0,7.261040511183399,1.0,0.3558467741935484
2024-02-10,0.0935970023274421,0.0841239988803863,0.0937900021672248,0.078694000840187,2005703.0,6.744178199849837,1.0,0.3558467741935484
2024-02-11,0.0840919986367225,0.0935970023274421,0.0959419980645179,0.0829939991235733,1516350.0,7.974759850362904,1.0,0.3558467741935484
2024-02-12,0.0852309986948967,0.0840919986367225,0.0866599977016449,0.0810009986162185,646845.0,8.212438378658975,1.0,0.3558467741935484
2024-02-13,0.0829560011625289,0.0848610028624534,0.0877059996128082,0.0807259976863861,850001.0,8.821877678891683,1.0,0.3558467741935484
2024-02-14,0.0839359983801841,0.0829539969563484,0.084476999938488,0.0803190022706985,769592.0,9.084102420925868,1.0,0.3558467741935484
2024-02-15,0.0948100015521049,0.0839359983801841,0.0999080017209053,0.0839359983801841,3090156.0,8.272281100437498,1.0,0.3558467741935484
2024-02-16,0.0850059986114502,0.0946549996733665,0.0948520004749298,0.0836419984698295,1103510.0,9.694205842635162,1.0,0.3558467741935484
2024-02-17,0.0877339988946914,0.0850059986114502,0.0920139998197555,0.0833280012011528,586057.0,9.688741327621505,1.0,0.3558467741935484
2024-02-18,0.0871570035815239,0.087798997759819,0.0898460000753402,0.0861010029911995,442238.0,10.058794323768256,1.0,0.3558467741935484
2024-02-19,0.0878209993243217,0.0869420021772384,0.0892670005559921,0.0836810022592544,800951.0,10.289438073294983,1.0,0.3558467741935484
2024-02-20,0.0862220004200935,0.088307999074459,0.0894030034542083,0.0838200002908706,959235.0,10.810413122720279,1.0,0.3558467741935484
2024-02-21,0.0833749994635582,0.0862220004200935,0.087117001414299,0.0811489969491958,711730.0,11.551782015236098,1.0,0.3558467741935484
2024-02-22,0.0834039971232414,0.0839610025286674,0.084876999258995,0.0804390013217926,969194.0,11.868463507073496,1.0,0.3558467741935484
2024-02-23,0.0900020003318786,0.0834029987454414,0.0981130003929138,0.0827250033617019,2670953.0,11.226522475328807,1.0,0.3558467741935484
2024-02-24,0.1009669974446296,0.0900029987096786,0.1124859973788261,0.0899140015244484,4101620.0,10.152783438361523,1.0,0.3558467741935484
2024-02-25,0.0978469997644424,0.1018429994583129,0.102643996477127,0.0950310006737709,1354955.0,10.74372191175726,1.0,0.3558467741935484
2024-02-26,0.1195600032806396,0.0978469997644424,0.1197419986128807,0.0942689999938011,3929384.0,8.805370741228462,1.0,0.3558467741935484
2024-02-27,0.2190030068159103,0.1191809996962547,0.2642579972743988,0.1187710016965866,49069590.0,4.443808415943354,1.0,0.3558467741935484
2024-02-28,0.2585949897766113,0.2180960029363632,0.2713299989700317,0.181888997554779,21325971.0,3.680825104846733,1.0,0.3558467741935484
2024-02-29,0.3191959857940674,0.258556991815567,0.3599349856376648,0.258556991815567,24959604.0,2.8414170517231434,1.0,0.3558467741935484
2024-03-01,0.6146519780158997,0.3190729916095733,0.6612730026245117,0.3153789937496185,63554290.0,1.008243215956872,1.0,0.3558467741935484
2024-03-02,0.5028319954872131,0.6157969832420349,0.6348490118980408,0.4273959994316101,38994726.0,1.4725399710223879,1.0,0.3558467741935484
2024-03-03,0.5233280062675476,0.5069580078125,0.5672010183334351,0.4423100054264068,18993061.0,1.394258699271114,1.0,0.3558467741935484
2024-03-04,0.4012979865074157,0.5213519930839539,0.5213519930839539,0.3212369978427887,26371868.0,2.157014544905805,1.0,0.3558467741935484
2024-03-05,0.4052140116691589,0.4022530019283294,0.4202069938182831,0.3079270124435425,17986278.0,2.1633083968466917,1.0,0.3558467741935484
2024-03-06,0.4851680099964142,0.4052140116691589,0.5442900061607361,0.4032880067825317,21070755.0,1.6687991469061505,1.0,0.3558467741935484
2024-03-07,0.4175519943237304,0.4885439872741699,0.4891760051250458,0.3925150036811828,9850694.0,2.1321974536979242,1.0,0.3558467741935484
2024-03-08,0.3848569989204407,0.4134599864482879,0.42152801156044,0.3666279911994934,7171935.0,2.4297255166531597,1.0,0.3558467741935484
2024-03-09,0.4939729869365692,0.3860830068588257,0.504830002784729,0.3860830068588257,17642656.0,1.6938767839644293,1.0,0.3558467741935484
2024-03-10,0.5574759840965271,0.49270099401474,0.5574759840965271,0.4704349935054779,11576640.0,1.4030522861493055,1.0,0.3558467741935484
2024-03-11,0.6940649747848511,0.5535550117492676,0.7497199773788452,0.5302190184593201,30226462.0,0.9394993467784705,1.0,0.3558467741935484
2024-03-12,0.7376260161399841,0.6831279993057251,0.8455449938774109,0.6831279993057251,22146475.0,0.8312612007371721,1.0,0.3558467741935484
2024-03-13,0.7650700211524963,0.7375590205192566,0.7750300168991089,0.6653850078582764,14486834.0,0.7701970802656096,1.0,0.3558467741935484
2024-03-14,0.7063789963722229,0.7654229998588562,0.7677710056304932,0.6888759732246399,9164032.0,0.9232174266957995,1.0,0.3558467741935484
2024-03-15,0.680338978767395,0.705722987651825,0.7455509901046753,0.6343010067939758,10600228.0,1.0031472069344953,1.0,0.3558467741935484
2024-03-16,0.6189759969711304,0.6797839999198914,0.6991199851036072,0.6160309910774231,4240157.0,1.2107538185770554,1.0,0.3558467741935484
2024-03-17,0.7993429899215698,0.6189759969711304,0.8461869955062866,0.6058340072631836,13127869.0,0.718874600031533,1.0,0.3558467741935484
2024-03-18,0.7306020259857178,0.810808002948761,0.8388649821281433,0.7257500290870667,8631256.0,0.8882786285394979,1.0,0.3558467741935484
2024-03-19,0.7080720067024231,0.7302809953689575,0.7585600018501282,0.695796012878418,6653285.0,0.9577257283895465,1.0,0.3558467741935484
2024-03-20,0.8346139788627625,0.7074630260467529,0.8477460145950317,0.6827170252799988,12171517.0,0.6647298493538516,1.0,0.3558467741935484
2024-03-21,0.8457369804382324,0.832834005355835,0.8830879926681519,0.7872610092163086,10361514.0,0.6456876516852966,1.0,0.3558467741935484
