Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight,day_of_week,day_of_month,month,year
2023-07-01,0.0019849999807775,0.0015510000521317,0.0019859999883919,0.0012750000460073,100898.0,7.8740383496310775,1.0,0.14945652173913043,5,1,7,2023
2023-07-02,0.0013970000436529,0.0019849999807775,0.0019910000264644,0.0013399999588727,64528.0,11.764389235284181,1.0,0.14945652173913043,6,2,7,2023
2023-07-03,0.0027960001025348,0.0013970000436529,0.0027960001025348,0.0013559999642893,104597.0,5.438983227642328,1.0,0.14945652173913043,0,3,7,2023
2023-07-04,0.0022990000434219,0.0027960001025348,0.0027960001025348,0.0022340000141412,89588.0,6.903564654941993,1.0,0.14945652173913043,1,4,7,2023
2023-07-05,0.001803999999538,0.0022990000434219,0.0023320000618696,0.0014629999641329,114829.0,9.177774156227105,1.0,0.14945652173913043,2,5,7,2023
2023-07-06,0.0013689999468624,0.001803999999538,0.001803999999538,0.0013559999642893,65613.0,12.571643752161021,1.0,0.14945652173913043,3,6,7,2023
2023-07-07,0.0015020000282675,0.0013689999468624,0.0015549999661743,0.0013429999817162,41043.0,11.569422375950243,1.0,0.14945652173913043,4,7,7,2023
2023-07-08,0.0011330000124871,0.0015020000282675,0.0015210000565275,0.0011320000048726,25036.0,15.909471891222477,1.0,0.14945652173913043,5,8,7,2023
2023-07-09,0.0010430000256747,0.0011330000124871,0.0012329999590292,0.0010349999647587,40379.0,17.650777500793854,1.0,0.14945652173913043,6,9,7,2023
2023-07-10,0.0008200000156648,0.0010430000256747,0.0010870000114664,0.0007689999765716,42899.0,23.046050047838943,1.0,0.14945652173913043,0,10,7,2023
2023-07-11,0.0006919999723322,0.0008200000156648,0.0008730000117793,0.000668000022415,29671.0,27.900158880214533,1.0,0.14945652173913043,1,11,7,2023
2023-07-12,0.0006880000000819,0.0006919999723322,0.0007699999841861,0.0006880000000819,11886.0,28.527286014874907,1.0,0.14945652173913043,2,12,7,2023
2023-07-13,0.000752999971155,0.0006880000000819,0.000752999971155,0.0006239999784156,15879.0,26.37080579013951,1.0,0.14945652173913043,3,13,7,2023
2023-07-14,0.0009180000051856,0.000752999971155,0.0010740000288933,0.0007520000217482,31445.0,21.807647502593912,1.0,0.14945652173913043,4,14,7,2023
2023-07-15,0.0008290000259876,0.0009190000128,0.0009190000128,0.0008280000183731,7434.0,24.66734220376803,1.0,0.14945652173913043,5,15,7,2023
2023-07-16,0.0008699999889358,0.0008290000259876,0.0009089999948628,0.0008290000259876,10704.0,23.832863516259955,1.0,0.14945652173913043,6,16,7,2023
2023-07-17,0.0015249999705702,0.0008699999889358,0.0015269999857991,0.0008689999813213,41512.0,13.406960086172319,1.0,0.14945652173913043,0,17,7,2023
2023-07-18,0.0013160000089555,0.0015239999629557,0.0015379999531432,0.0012560000177472,36624.0,16.03259699252524,1.0,0.14945652173913043,1,18,7,2023
2023-07-19,5.299999975250103e-05,0.0013160000089555,0.0013709999620914,5.299999975250103e-05,117422.0,432.27015797202233,1.0,0.14945652173913043,2,19,7,2023
2023-07-20,4.8999998398358e-05,5.299999975250103e-05,5.400000009103678e-05,4.8999998398358e-05,1683.0,479.07515693660554,1.0,0.14945652173913043,3,20,7,2023
2023-07-21,4.8999998398358e-05,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,345.0,492.2757603988464,1.0,0.14945652173913043,4,21,7,2023
2023-07-22,4.70000013592653e-05,4.8999998398358e-05,4.8999998398358e-05,4.70000013592653e-05,459.0,527.4864474861425,1.0,0.14945652173913043,5,22,7,2023
2023-07-23,4.70000013592653e-05,4.70000013592653e-05,4.8000001697801054e-05,4.70000013592653e-05,199.0,541.3800645466075,1.0,0.14945652173913043,6,23,7,2023
2023-07-24,4.600000102072954e-05,4.70000013592653e-05,4.70000013592653e-05,4.600000102072954e-05,0.0,570.5560680104728,1.0,0.14945652173913043,0,24,7,2023
2023-07-25,4.600000102072954e-05,4.600000102072954e-05,4.600000102072954e-05,4.600000102072954e-05,0.0,587.5466804436288,1.0,0.14945652173913043,1,25,7,2023
2023-07-26,0.001604999997653,4.600000102072954e-05,0.001604999997653,4.600000102072954e-05,30728.0,16.30346234696326,1.0,0.14945652173913043,2,26,7,2023
2023-07-27,0.002860999898985,0.0016220000106841,0.0035629998892545,0.0014400000218302,423554.0,8.99431661015033,1.0,0.14945652173913043,3,27,7,2023
2023-07-28,0.0041410000994801,0.002860999898985,0.0058769998140633,0.0026350000407546,408530.0,6.107703326455816,1.0,0.14945652173913043,4,28,7,2023
2023-07-29,0.0069969999603927,0.004141999874264,0.0091650001704692,0.0033519999124109,737638.0,3.3164895888881856,1.0,0.14945652173913043,5,29,7,2023
2023-07-30,0.0074300002306699,0.0069929999299347,0.0082419998943805,0.0059259999543428,295440.0,3.1690381999154797,1.0,0.14945652173913043,6,30,7,2023
2023-07-31,0.0103709995746612,0.0074280002154409,0.011646999977529,0.0073199998587369,813026.0,2.0652279245575986,1.0,0.14945652173913043,0,31,7,2023
2023-08-01,0.0105640003457665,0.0103709995746612,0.0118399998173117,0.0086829997599124,355679.0,2.0746875414226995,1.0,0.14945652173913043,1,1,8,2023
2023-08-02,0.0080920001491904,0.0105649996548891,0.0110339997336268,0.0071849999949336,478781.0,3.1022249354175724,1.0,0.14945652173913043,2,2,8,2023
2023-08-03,0.0100039998069405,0.0080920001491904,0.0115529997274279,0.0067799999378621,412341.0,2.383205901906146,1.0,0.14945652173913043,3,3,8,2023
2023-08-04,0.0083720004186034,0.0100039998069405,0.0109149999916553,0.0082480004057288,217007.0,3.1261671415391548,1.0,0.14945652173913043,4,4,8,2023
2023-08-05,0.0094940001145005,0.0083720004186034,0.0098900003358721,0.0083250002935528,122466.0,2.7150843907960933,1.0,0.14945652173913043,5,5,8,2023
2023-08-06,0.0132130002602934,0.0094969999045133,0.0132189998403191,0.0094550000503659,227277.0,1.7229966014669251,1.0,0.14945652173913043,6,6,8,2023
2023-08-07,0.0169559996575117,0.0132240001112222,0.0169559996575117,0.0120400004088878,435356.0,1.1732385473151121,1.0,0.14945652173913043,0,7,8,2023
2023-08-08,0.0203300006687641,0.0168859995901584,0.0212960001081228,0.0154240000993013,804902.0,0.8586129476605467,1.0,0.14945652173913043,1,8,8,2023
2023-08-09,0.0176330003887414,0.0203200001269578,0.0234479997307062,0.0153189999982714,614734.0,1.2091899872226113,1.0,0.14945652173913043,2,9,8,2023
2023-08-10,0.0194220002740621,0.0176279991865158,0.0214830003678798,0.0163139998912811,332672.0,1.0760629738474432,1.0,0.14945652173913043,3,10,8,2023
2023-08-11,0.0245050005614757,0.0192949995398521,0.02776899933815,0.0144020002335309,706905.0,0.6892085733369188,1.0,0.14945652173913043,4,11,8,2023
2023-08-12,0.0257040001451969,0.0245060008019208,0.0292150005698204,0.0224709995090961,573899.0,0.6522167557395547,1.0,0.14945652173913043,5,12,8,2023
2023-08-13,0.0278600007295608,0.0256999991834163,0.0288510005921125,0.0213360004127025,561627.0,0.5591793846572077,1.0,0.14945652173913043,6,13,8,2023
2023-08-14,0.0285890009254217,0.0278570000082254,0.0313280001282691,0.0239400006830692,630824.0,0.5541677225815385,1.0,0.14945652173913043,0,14,8,2023
2023-08-15,0.0310059990733861,0.0285849999636411,0.0360679998993873,0.0246210005134344,903796.0,0.4684222158661242,1.0,0.14945652173913043,1,15,8,2023
2023-08-16,0.0284020006656646,0.0310389995574951,0.035555001348257,0.0237179994583129,921679.0,0.6608741212410038,1.0,0.14945652173913043,2,16,8,2023
2023-08-17,0.0269559994339942,0.0283950008451938,0.0325689986348152,0.0175540000200271,1517309.0,0.8029655642908633,1.0,0.14945652173913043,3,17,8,2023
2023-08-18,0.035555001348257,0.0269559994339942,0.0397050008177757,0.024915000423789,953563.0,0.4095156135882611,1.0,0.14945652173913043,4,18,8,2023
2023-08-19,0.0416599996387958,0.0355609990656375,0.0485420003533363,0.0348370000720024,922430.0,0.24118323575900613,1.0,0.14945652173913043,5,19,8,2023
2023-08-20,0.0376180000603199,0.0414940007030963,0.0438649989664554,0.0363419987261295,501591.0,0.42250928834457785,1.0,0.14945652173913043,6,20,8,2023
2023-08-21,0.0382490009069442,0.0376200005412101,0.040872998535633,0.0329350009560585,611145.0,0.44057268304044717,1.0,0.14945652173913043,0,21,8,2023
2023-08-22,0.0361430011689662,0.0382540002465248,0.0428010001778602,0.0305380001664161,874729.0,0.5583684727085203,1.0,0.14945652173913043,1,22,8,2023
2023-08-23,0.0407730005681514,0.0361430011689662,0.044743999838829,0.034425001591444,720251.0,0.4139141535467503,1.0,0.14945652173913043,2,23,8,2023
2023-08-24,0.0369159989058971,0.0402249991893768,0.0409649983048439,0.0301450006663799,1194771.0,0.5931731834441142,1.0,0.14945652173913043,3,24,8,2023
2023-08-25,0.0376040004193782,0.0369089990854263,0.0384589992463588,0.031241999939084,391944.0,0.5988917834156631,1.0,0.14945652173913043,4,25,8,2023
2023-08-26,0.0323750004172325,0.0376040004193782,0.0376229993999004,0.0298059992492198,501212.0,0.8938195645324246,1.0,0.14945652173913043,5,26,8,2023
2023-08-27,0.0301489997655153,0.0323750004172325,0.0336689986288547,0.0275899991393089,286340.0,1.070406774659824,1.0,0.14945652173913043,6,27,8,2023
2023-08-28,0.0373959988355636,0.030146000906825,0.0392460003495216,0.0272129997611045,614827.0,0.6969392683030506,1.0,0.14945652173913043,0,28,8,2023
2023-08-29,0.037941999733448,0.0373860001564025,0.0445110015571117,0.0324600003659725,706628.0,0.7070690633905776,1.0,0.14945652173913043,1,29,8,2023
2023-08-30,0.0378089994192123,0.0379399992525577,0.0387619994580745,0.0317149981856346,254686.0,0.7450141486693247,1.0,0.14945652173913043,2,30,8,2023
2023-08-31,0.0314049981534481,0.0378030017018318,0.0385509990155696,0.0311159994453191,374855.0,1.1415851470115093,1.0,0.14945652173913043,3,31,8,2023
2023-09-01,0.0406370013952255,0.0314100012183189,0.0471520014107227,0.0306930001825094,668812.0,0.6826668307261823,1.0,0.14945652173913043,4,1,9,2023
