Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight,day_of_week,day_of_month,month,year
2024-02-29,2.384995937347412,4.414735794067383,4.414735794067383,2.325570106506348,643628105.0,-0.10985718523433971,0.0,0.26980942828485455,3,29,2,2024
2024-03-01,2.2726519107818604,2.38468599319458,2.5009570121765137,2.155379056930542,248186591.0,-0.07307468491248548,0.0,0.26980942828485455,4,1,3,2024
2024-03-02,2.160528898239136,2.274209976196289,2.2897870540618896,2.060041904449463,142744589.0,-0.03262923000530584,0.0,0.26980942828485455,5,2,3,2024
2024-03-03,2.3728270530700684,2.160512924194336,2.4598228931427,2.078597068786621,170900422.0,-0.12794096576084252,0.0,0.26980942828485455,6,3,3,2024
2024-03-04,2.157849073410034,2.371690034866333,2.373539924621582,2.1100881099700928,89932734.0,-0.04798171862059686,0.0,0.26980942828485455,0,4,3,2024
2024-03-05,2.059081077575684,2.15745496749878,2.25654411315918,1.922611951828003,112205781.0,-0.007449921128739081,1.0,0.3650952858575728,1,5,3,2024
2024-03-06,2.1546709537506104,2.059084892272949,2.171931028366089,2.0051419734954834,68854762.0,-0.059604411732974774,0.0,0.26980942828485455,2,6,3,2024
2024-03-07,2.323513984680176,2.1546709537506104,2.3288168907165527,2.101516962051392,82103597.0,-0.13817385927782905,0.0,0.26980942828485455,3,7,3,2024
2024-03-08,2.2209270000457764,2.32346510887146,2.422684907913208,2.119112014770508,92796116.0,-0.10890778221055024,0.0,0.26980942828485455,4,8,3,2024
2024-03-09,2.555994987487793,2.2209270000457764,2.6751389503479004,2.205416917800904,193767856.0,-0.24187170583966444,-1.0,0.3650952858575728,5,9,3,2024
2024-03-10,2.5310659408569336,2.5560009479522705,2.790839910507202,2.457948923110962,179547165.0,-0.2533798168280223,-1.0,0.3650952858575728,6,10,3,2024
2024-03-11,2.486756086349488,2.531079053878784,2.6784300804138184,2.419102907180786,120018727.0,-0.2577311341346901,-1.0,0.3650952858575728,0,11,3,2024
2024-03-12,2.4462640285491943,2.486756086349488,2.584386110305786,2.288814067840576,118918789.0,-0.26326776698764737,-1.0,0.3650952858575728,1,12,3,2024
2024-03-13,2.4810359477996826,2.4462640285491943,2.5414609909057617,2.4037349224090576,108479969.0,-0.29123594831355454,-1.0,0.3650952858575728,2,13,3,2024
2024-03-14,2.6080191135406494,2.4810359477996826,2.6256940364837646,2.3379149436950684,136581549.0,-0.3441865778680122,-1.0,0.3650952858575728,3,14,3,2024
