Date,Index
2019-12-31,0.5294117647058824
2020-01-01,0.5294117647058824
2020-01-02,0.5
2020-01-03,0.5294117647058824
2020-01-04,0.5882352941176471
2020-01-05,0.5882352941176471
2020-01-06,0.5882352941176471
2020-01-07,0.6176470588235294
2020-01-08,0.6176470588235294
2020-01-09,0.6176470588235294
2020-01-10,0.6176470588235294
2020-01-11,0.6470588235294118
2020-01-12,0.6176470588235294
2020-01-13,0.6176470588235294
2020-01-14,0.6470588235294118
2020-01-15,0.6176470588235294
2020-01-16,0.5588235294117647
2020-01-17,0.5588235294117647
2020-01-18,0.5882352941176471
2020-01-19,0.6
2020-01-20,0.5714285714285714
2020-01-21,0.5428571428571428
2020-01-22,0.5428571428571428
2020-01-23,0.5714285714285714
2020-01-24,0.5714285714285714
2020-01-25,0.5714285714285714
2020-01-26,0.5428571428571428
2020-01-27,0.5142857142857142
2020-01-28,0.5142857142857142
2020-01-29,0.42857142857142855
2020-01-30,0.3888888888888889
2020-01-31,0.3333333333333333
2020-02-01,0.3055555555555556
2020-02-02,0.2972972972972973
2020-02-03,0.2972972972972973
2020-02-04,0.24324324324324326
2020-02-05,0.21621621621621623
2020-02-06,0.1891891891891892
2020-02-07,0.13513513513513514
2020-02-08,0.10810810810810811
2020-02-09,0.16216216216216217
2020-02-10,0.1891891891891892
2020-02-11,0.16216216216216217
2020-02-12,0.13513513513513514
2020-02-13,0.13513513513513514
2020-02-14,0.13513513513513514
2020-02-15,0.10810810810810811
2020-02-16,0.08108108108108109
2020-02-17,0.08108108108108109
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.02702702702702703
2020-02-21,0.05405405405405406
2020-02-22,0.05405405405405406
2020-02-23,0.05405405405405406
2020-02-24,0.05405405405405406
2020-02-25,0.05405405405405406
2020-02-26,0.07894736842105263
2020-02-27,0.13157894736842105
2020-02-28,0.05263157894736842
2020-02-29,-0.02631578947368421
2020-03-01,0.0
2020-03-02,0.10256410256410256
2020-03-03,0.1282051282051282
2020-03-04,0.15384615384615385
2020-03-05,0.07692307692307693
2020-03-06,0.07692307692307693
2020-03-07,0.05128205128205128
2020-03-08,0.07692307692307693
2020-03-09,0.1282051282051282
2020-03-10,0.1282051282051282
2020-03-11,0.1282051282051282
2020-03-12,0.15384615384615385
2020-03-13,0.5897435897435898
2020-03-14,0.6410256410256411
2020-03-15,0.6410256410256411
2020-03-16,0.6410256410256411
2020-03-17,0.6410256410256411
2020-03-18,0.6153846153846154
2020-03-19,0.6153846153846154
2020-03-20,0.5897435897435898
2020-03-21,0.6410256410256411
2020-03-22,0.6666666666666666
2020-03-23,0.7
2020-03-24,0.7
2020-03-25,0.7
2020-03-26,0.675
2020-03-27,0.65
2020-03-28,0.65
2020-03-29,0.7
2020-03-30,0.7
2020-03-31,0.7
2020-04-01,0.7
2020-04-02,0.675
2020-04-03,0.7
2020-04-04,0.725
2020-04-05,0.7317073170731707
2020-04-06,0.7073170731707317
2020-04-07,0.7073170731707317
2020-04-08,0.6829268292682927
2020-04-09,0.6829268292682927
2020-04-10,0.7073170731707317
2020-04-11,0.7142857142857143
2020-04-12,0.7142857142857143
2020-04-13,0.6904761904761905
2020-04-14,0.6666666666666666
2020-04-15,0.7142857142857143
2020-04-16,0.7142857142857143
2020-04-17,0.7142857142857143
2020-04-18,0.7619047619047619
2020-04-19,0.7380952380952381
2020-04-20,0.7380952380952381
2020-04-21,0.7380952380952381
2020-04-22,0.7142857142857143
2020-04-23,0.7142857142857143
2020-04-24,0.6904761904761905
2020-04-25,0.6904761904761905
2020-04-26,0.6904761904761905
2020-04-27,0.6904761904761905
2020-04-28,0.6428571428571429
2020-04-29,0.6428571428571429
2020-04-30,0.6666666666666666
2020-05-01,0.6511627906976745
2020-05-02,0.6511627906976745
2020-05-03,0.627906976744186
2020-05-04,0.6511627906976745
2020-05-05,0.6976744186046512
2020-05-06,0.6744186046511628
2020-05-07,0.7209302325581395
2020-05-08,0.6976744186046512
2020-05-09,0.7209302325581395
2020-05-10,0.6976744186046512
2020-05-11,0.6976744186046512
2020-05-12,0.6511627906976745
2020-05-13,0.6511627906976745
2020-05-14,0.6744186046511628
2020-05-15,0.6744186046511628
2020-05-16,0.6976744186046512
2020-05-17,0.6744186046511628
2020-05-18,0.6511627906976745
2020-05-19,0.6744186046511628
2020-05-20,0.6976744186046512
2020-05-21,0.6744186046511628
2020-05-22,0.6744186046511628
2020-05-23,0.6744186046511628
2020-05-24,0.627906976744186
2020-05-25,0.5813953488372093
2020-05-26,0.5813953488372093
2020-05-27,0.5581395348837209
2020-05-28,0.5813953488372093
2020-05-29,0.5581395348837209
2020-05-30,0.5116279069767442
2020-05-31,0.4418604651162791
2020-06-01,0.4418604651162791
2020-06-02,0.4883720930232558
2020-06-03,0.5116279069767442
2020-06-04,0.5116279069767442
2020-06-05,0.5348837209302325
2020-06-06,0.5581395348837209
2020-06-07,0.5581395348837209
2020-06-08,0.5581395348837209
2020-06-09,0.5581395348837209
2020-06-10,0.5581395348837209
2020-06-11,0.5581395348837209
2020-06-12,0.5581395348837209
2020-06-13,0.5581395348837209
2020-06-14,0.5116279069767442
2020-06-15,0.5116279069767442
2020-06-16,0.5348837209302325
2020-06-17,0.5348837209302325
2020-06-18,0.5116279069767442
2020-06-19,0.5116279069767442
2020-06-20,0.5116279069767442
2020-06-21,0.5116279069767442
2020-06-22,0.46511627906976744
2020-06-23,0.5581395348837209
2020-06-24,0.627906976744186
2020-06-25,0.5813953488372093
2020-06-26,0.5813953488372093
2020-06-27,0.6511627906976745
2020-06-28,0.6744186046511628
2020-06-29,0.6744186046511628
2020-06-30,0.6744186046511628
2020-07-01,0.6511627906976745
2020-07-02,0.6744186046511628
2020-07-03,0.6744186046511628
2020-07-04,0.6511627906976745
2020-07-05,0.6046511627906976
2020-07-06,0.627906976744186
2020-07-07,0.6511627906976745
2020-07-08,0.6744186046511628
2020-07-09,0.5813953488372093
2020-07-10,0.6046511627906976
2020-07-11,0.5813953488372093
2020-07-12,0.5581395348837209
2020-07-13,0.5581395348837209
2020-07-14,0.5581395348837209
2020-07-15,0.6136363636363636
2020-07-16,0.6363636363636364
2020-07-17,0.6363636363636364
2020-07-18,0.6363636363636364
2020-07-19,0.6136363636363636
2020-07-20,0.5681818181818182
2020-07-21,0.5454545454545454
2020-07-22,0.5454545454545454
2020-07-23,0.5454545454545454
2020-07-24,0.5454545454545454
2020-07-25,0.5454545454545454
2020-07-26,0.4772727272727273
2020-07-27,0.4772727272727273
2020-07-28,0.4772727272727273
2020-07-29,0.5
2020-07-30,0.5
2020-07-31,0.4772727272727273
2020-08-01,0.5
2020-08-02,0.4318181818181818
2020-08-03,0.4318181818181818
2020-08-04,0.4318181818181818
2020-08-05,0.4318181818181818
2020-08-06,0.3181818181818182
2020-08-07,0.3409090909090909
2020-08-08,0.29545454545454547
2020-08-09,0.29545454545454547
2020-08-10,0.29545454545454547
2020-08-11,0.3409090909090909
2020-08-12,0.3409090909090909
2020-08-13,0.3181818181818182
2020-08-14,0.20454545454545456
2020-08-15,0.18181818181818182
2020-08-16,0.18181818181818182
2020-08-17,0.18181818181818182
2020-08-18,0.20454545454545456
2020-08-19,0.1111111111111111
2020-08-20,0.08888888888888889
2020-08-21,0.13333333333333333
2020-08-22,0.15555555555555556
2020-08-23,0.15555555555555556
2020-08-24,0.15555555555555556
2020-08-25,0.13333333333333333
2020-08-26,0.15555555555555556
2020-08-27,0.13333333333333333
2020-08-28,0.1111111111111111
2020-08-29,0.13333333333333333
2020-08-30,0.1111111111111111
2020-08-31,0.06666666666666667
2020-09-01,0.022222222222222223
2020-09-02,0.044444444444444446
2020-09-03,0.0
2020-09-04,0.1111111111111111
2020-09-05,0.13333333333333333
2020-09-06,0.15555555555555556
2020-09-07,0.17777777777777778
2020-09-08,0.15555555555555556
2020-09-09,0.17777777777777778
2020-09-10,0.17777777777777778
2020-09-11,0.13333333333333333
2020-09-12,0.24444444444444444
2020-09-13,0.24444444444444444
2020-09-14,0.2391304347826087
2020-09-15,0.1956521739130435
2020-09-16,0.2391304347826087
2020-09-17,0.21739130434782608
2020-09-18,0.2608695652173913
2020-09-19,0.2608695652173913
2020-09-20,0.30434782608695654
2020-09-21,0.32608695652173914
2020-09-22,0.3695652173913043
2020-09-23,0.391304347826087
2020-09-24,0.391304347826087
2020-09-25,0.391304347826087
2020-09-26,0.3695652173913043
2020-09-27,0.391304347826087
2020-09-28,0.391304347826087
2020-09-29,0.391304347826087
2020-09-30,0.3617021276595745
2020-10-01,0.3829787234042553
2020-10-02,0.3617021276595745
2020-10-03,0.40425531914893614
2020-10-04,0.46808510638297873
2020-10-05,0.46808510638297873
2020-10-06,0.44680851063829785
2020-10-07,0.44680851063829785
2020-10-08,0.48936170212765956
2020-10-09,0.5106382978723404
2020-10-10,0.5319148936170213
2020-10-11,0.5319148936170213
2020-10-12,0.5106382978723404
2020-10-13,0.48936170212765956
2020-10-14,0.5531914893617021
2020-10-15,0.5319148936170213
2020-10-16,0.48936170212765956
2020-10-17,0.46808510638297873
2020-10-18,0.48936170212765956
2020-10-19,0.46808510638297873
2020-10-20,0.48936170212765956
2020-10-21,0.5531914893617021
2020-10-22,0.574468085106383
2020-10-23,0.5531914893617021
2020-10-24,0.5531914893617021
2020-10-25,0.5531914893617021
2020-10-26,0.574468085106383
2020-10-27,0.574468085106383
2020-10-28,0.6382978723404256
2020-10-29,0.6170212765957447
2020-10-30,0.6170212765957447
2020-10-31,0.6170212765957447
2020-11-01,0.6382978723404256
2020-11-02,0.6595744680851063
2020-11-03,0.6808510638297872
2020-11-04,0.6595744680851063
2020-11-05,0.6666666666666666
2020-11-06,0.6458333333333334
2020-11-07,0.6666666666666666
2020-11-08,0.6875
2020-11-09,0.6875
2020-11-10,0.6666666666666666
2020-11-11,0.6458333333333334
2020-11-12,0.6458333333333334
2020-11-13,0.6458333333333334
2020-11-14,0.6041666666666666
2020-11-15,0.625
2020-11-16,0.6458333333333334
2020-11-17,0.6458333333333334
2020-11-18,0.6458333333333334
2020-11-19,0.6458333333333334
2020-11-20,0.6458333333333334
2020-11-21,0.6041666666666666
2020-11-22,0.5833333333333334
2020-11-23,0.5833333333333334
2020-11-24,0.5
2020-11-25,0.5208333333333334
2020-11-26,0.5833333333333334
2020-11-27,0.4791666666666667
2020-11-28,0.4791666666666667
2020-11-29,0.4791666666666667
2020-11-30,0.5
2020-12-01,0.5416666666666666
2020-12-02,0.5833333333333334
2020-12-03,0.6041666666666666
2020-12-04,0.6041666666666666
2020-12-05,0.5833333333333334
2020-12-06,0.5833333333333334
2020-12-07,0.625
2020-12-08,0.6875
2020-12-09,0.6875
2020-12-10,0.6666666666666666
2020-12-11,0.6666666666666666
2020-12-12,0.673469387755102
2020-12-13,0.6938775510204082
2020-12-14,0.6530612244897959
2020-12-15,0.6530612244897959
2020-12-16,0.6530612244897959
2020-12-17,0.6938775510204082
2020-12-18,0.673469387755102
2020-12-19,0.673469387755102
2020-12-20,0.673469387755102
2020-12-21,0.6326530612244898
2020-12-22,0.673469387755102
2020-12-23,0.7142857142857143
2020-12-24,0.7346938775510204
2020-12-25,0.74
2020-12-26,0.72
2020-12-27,0.72
2020-12-28,0.7
2020-12-29,0.74
2020-12-30,0.74
2020-12-31,0.72
2021-01-01,0.72
2021-01-02,0.7
2021-01-03,0.74
2021-01-04,0.76
2021-01-05,0.78
2021-01-06,0.76
2021-01-07,0.76
2021-01-08,0.74
2021-01-09,0.72
2021-01-10,0.72
2021-01-11,0.7
2021-01-12,0.72
2021-01-13,0.7
2021-01-14,0.7
2021-01-15,0.7
2021-01-16,0.74
2021-01-17,0.76
2021-01-18,0.76
2021-01-19,0.76
2021-01-20,0.76
2021-01-21,0.78
2021-01-22,0.8
2021-01-23,0.8
2021-01-24,0.8
2021-01-25,0.8
2021-01-26,0.8
2021-01-27,0.8
2021-01-28,0.78
2021-01-29,0.74
2021-01-30,0.74
2021-01-31,0.72
2021-02-01,0.7
2021-02-02,0.7
2021-02-03,0.66
2021-02-04,0.64
2021-02-05,0.66
2021-02-06,0.66
2021-02-07,0.52
2021-02-08,0.52
2021-02-09,0.54
2021-02-10,0.48
2021-02-11,0.48
2021-02-12,0.46
2021-02-13,0.44
2021-02-14,0.4
2021-02-15,0.4
2021-02-16,0.38
2021-02-17,0.4
2021-02-18,0.4
2021-02-19,0.38
2021-02-20,0.42
2021-02-21,0.4
2021-02-22,0.38
2021-02-23,0.38
2021-02-24,0.48
2021-02-25,0.52
2021-02-26,0.5
2021-02-27,0.5
2021-02-28,0.48
2021-03-01,0.48
2021-03-02,0.46
2021-03-03,0.49019607843137253
2021-03-04,0.47058823529411764
2021-03-05,0.4117647058823529
2021-03-06,0.37254901960784315
2021-03-07,0.37254901960784315
2021-03-08,0.39215686274509803
2021-03-09,0.28846153846153844
2021-03-10,0.3269230769230769
2021-03-11,0.25
2021-03-12,0.23076923076923078
2021-03-13,0.23076923076923078
2021-03-14,0.19230769230769232
2021-03-15,0.21153846153846154
2021-03-16,0.21153846153846154
2021-03-17,0.18867924528301888
2021-03-18,0.1509433962264151
2021-03-19,0.1509433962264151
2021-03-20,0.11320754716981132
2021-03-21,0.07547169811320754
2021-03-22,0.03773584905660377
2021-03-23,0.018867924528301886
2021-03-24,0.018867924528301886
2021-03-25,0.018867924528301886
2021-03-26,-0.09433962264150944
2021-03-27,-0.1320754716981132
2021-03-28,-0.16981132075471697
2021-03-29,-0.16981132075471697
2021-03-30,-0.2830188679245283
2021-03-31,-0.32075471698113206
2021-04-01,-0.37735849056603776
2021-04-02,-0.3584905660377358
2021-04-03,-0.3888888888888889
2021-04-04,-0.35185185185185186
2021-04-05,-0.3333333333333333
2021-04-06,-0.35185185185185186
2021-04-07,-0.37037037037037035
2021-04-08,-0.37037037037037035
2021-04-09,-0.4444444444444444
2021-04-10,-0.5
2021-04-11,-0.5
2021-04-12,-0.5
2021-04-13,-0.5185185185185185
2021-04-14,-0.48148148148148145
2021-04-15,-0.5185185185185185
2021-04-16,-0.509090909090909
2021-04-17,-0.4727272727272727
2021-04-18,-0.4727272727272727
2021-04-19,-0.45454545454545453
2021-04-20,-0.4909090909090909
2021-04-21,-0.509090909090909
2021-04-22,-0.4909090909090909
2021-04-23,-0.4909090909090909
2021-04-24,-0.4909090909090909
2021-04-25,-0.509090909090909
2021-04-26,-0.509090909090909
2021-04-27,-0.5272727272727272
2021-04-28,-0.509090909090909
2021-04-29,-0.509090909090909
2021-04-30,-0.509090909090909
2021-05-01,-0.509090909090909
2021-05-02,-0.5272727272727272
2021-05-03,-0.509090909090909
2021-05-04,-0.509090909090909
2021-05-05,-0.4909090909090909
2021-05-06,-0.5
2021-05-07,-0.5
2021-05-08,-0.5178571428571429
2021-05-09,-0.5178571428571429
2021-05-10,-0.5357142857142857
2021-05-11,-0.5357142857142857
2021-05-12,-0.5535714285714286
2021-05-13,-0.5535714285714286
2021-05-14,-0.5535714285714286
2021-05-15,-0.5714285714285714
2021-05-16,-0.5535714285714286
2021-05-17,-0.5714285714285714
2021-05-18,-0.5614035087719298
2021-05-19,-0.543859649122807
2021-05-20,-0.4482758620689655
2021-05-21,-0.4482758620689655
2021-05-22,-0.3620689655172414
2021-05-23,-0.41379310344827586
2021-05-24,-0.39655172413793105
2021-05-25,-0.39655172413793105
2021-05-26,-0.39655172413793105
2021-05-27,-0.4067796610169492
2021-05-28,-0.4406779661016949
2021-05-29,-0.4576271186440678
2021-05-30,-0.4406779661016949
2021-05-31,-0.423728813559322
2021-06-01,-0.423728813559322
2021-06-02,-0.5
2021-06-03,-0.5081967213114754
2021-06-04,-0.45901639344262296
2021-06-05,-0.4426229508196721
2021-06-06,-0.4098360655737705
2021-06-07,-0.4098360655737705
2021-06-08,-0.4262295081967213
2021-06-09,-0.39344262295081966
2021-06-10,-0.39344262295081966
2021-06-11,-0.45901639344262296
2021-06-12,-0.4098360655737705
2021-06-13,-0.4098360655737705
2021-06-14,-0.3709677419354839
2021-06-15,-0.3548387096774194
2021-06-16,-0.3225806451612903
2021-06-17,-0.3387096774193548
2021-06-18,-0.3225806451612903
2021-06-19,-0.20967741935483872
2021-06-20,-0.1935483870967742
2021-06-21,-0.1774193548387097
2021-06-22,-0.11290322580645161
2021-06-23,-0.06451612903225806
2021-06-24,-0.04838709677419355
2021-06-25,-0.03225806451612903
2021-06-26,-0.06451612903225806
2021-06-27,-0.016129032258064516
2021-06-28,0.016129032258064516
2021-06-29,-0.03225806451612903
2021-06-30,-0.06451612903225806
2021-07-01,-0.04838709677419355
2021-07-02,-0.04838709677419355
2021-07-03,0.0
2021-07-04,0.03225806451612903
2021-07-05,0.04838709677419355
2021-07-06,0.06349206349206349
2021-07-07,0.12698412698412698
2021-07-08,0.12698412698412698
2021-07-09,0.12698412698412698
2021-07-10,0.14285714285714285
2021-07-11,0.15873015873015872
2021-07-12,0.1746031746031746
2021-07-13,0.20634920634920634
2021-07-14,0.20634920634920634
2021-07-15,0.25396825396825395
2021-07-16,0.36507936507936506
2021-07-17,0.36507936507936506
2021-07-18,0.390625
2021-07-19,0.40625
2021-07-20,0.390625
2021-07-21,0.421875
2021-07-22,0.453125
2021-07-23,0.484375
2021-07-24,0.5
2021-07-25,0.4696969696969697
2021-07-26,0.4393939393939394
2021-07-27,0.4393939393939394
2021-07-28,0.42424242424242425
2021-07-29,0.4090909090909091
2021-07-30,0.36363636363636365
2021-07-31,0.36363636363636365
2021-08-01,0.44776119402985076
2021-08-02,0.4411764705882353
2021-08-03,0.4117647058823529
2021-08-04,0.3382352941176471
2021-08-05,0.3235294117647059
2021-08-06,0.2647058823529412
2021-08-07,0.2647058823529412
2021-08-08,0.23529411764705882
2021-08-09,0.27941176470588236
2021-08-10,0.23529411764705882
2021-08-11,0.18840579710144928
2021-08-12,0.21739130434782608
2021-08-13,0.2028985507246377
2021-08-14,0.15714285714285714
2021-08-15,0.17142857142857143
2021-08-16,0.17142857142857143
2021-08-17,0.17142857142857143
2021-08-18,0.15714285714285714
2021-08-19,0.1267605633802817
2021-08-20,0.08450704225352113
2021-08-21,0.07042253521126761
2021-08-22,0.056338028169014086
2021-08-23,0.028169014084507043
2021-08-24,0.0
2021-08-25,-0.013888888888888888
2021-08-26,-0.027777777777777776
2021-08-27,-0.1111111111111111
2021-08-28,-0.1388888888888889
2021-08-29,-0.13513513513513514
2021-08-30,-0.13513513513513514
2021-08-31,-0.12162162162162163
2021-09-01,-0.14864864864864866
2021-09-02,-0.20270270270270271
2021-09-03,-0.22972972972972974
2021-09-04,-0.24
2021-09-05,-0.25333333333333335
2021-09-06,-0.28
2021-09-07,-0.26666666666666666
2021-09-08,-0.25333333333333335
2021-09-09,-0.25333333333333335
2021-09-10,-0.30666666666666664
2021-09-11,-0.3333333333333333
2021-09-12,-0.3157894736842105
2021-09-13,-0.3157894736842105
2021-09-14,-0.3157894736842105
2021-09-15,-0.3026315789473684
2021-09-16,-0.3246753246753247
2021-09-17,-0.33766233766233766
2021-09-18,-0.358974358974359
2021-09-19,-0.34615384615384615
2021-09-20,-0.34615384615384615
2021-09-21,-0.2948717948717949
2021-09-22,-0.3076923076923077
2021-09-23,-0.3076923076923077
2021-09-24,-0.2692307692307692
2021-09-25,-0.24358974358974358
2021-09-26,-0.23076923076923078
2021-09-27,-0.23076923076923078
2021-09-28,-0.2564102564102564
2021-09-29,-0.2692307692307692
2021-09-30,-0.2692307692307692
2021-10-01,-0.2692307692307692
2021-10-02,-0.32051282051282054
2021-10-03,-0.32051282051282054
2021-10-04,-0.2948717948717949
2021-10-05,-0.32051282051282054
2021-10-06,-0.32051282051282054
2021-10-07,-0.3037974683544304
2021-10-08,-0.3037974683544304
2021-10-09,-0.3291139240506329
2021-10-10,-0.27848101265822783
2021-10-11,-0.31645569620253167
2021-10-12,-0.31645569620253167
2021-10-13,-0.35802469135802467
2021-10-14,-0.345679012345679
2021-10-15,-0.3170731707317073
2021-10-16,-0.36585365853658536
2021-10-17,-0.32926829268292684
2021-10-18,-0.32926829268292684
2021-10-19,-0.34146341463414637
2021-10-20,-0.35365853658536583
2021-10-21,-0.3373493975903614
2021-10-22,-0.3614457831325301
2021-10-23,-0.39759036144578314
2021-10-24,-0.40963855421686746
2021-10-25,-0.42168674698795183
2021-10-26,-0.42168674698795183
2021-10-27,-0.3855421686746988
2021-10-28,-0.44047619047619047
2021-10-29,-0.44047619047619047
2021-10-30,-0.4642857142857143
2021-10-31,-0.4880952380952381
2021-11-01,-0.5
2021-11-02,-0.5238095238095238
2021-11-03,-0.5238095238095238
2021-11-04,-0.5119047619047619
2021-11-05,-0.5357142857142857
2021-11-06,-0.5833333333333334
2021-11-07,-0.5952380952380952
2021-11-08,-0.6190476190476191
2021-11-09,-0.6309523809523809
2021-11-10,-0.6470588235294118
2021-11-11,-0.6588235294117647
2021-11-12,-0.6705882352941176
2021-11-13,-0.7209302325581395
2021-11-14,-0.7701149425287356
2021-11-15,-0.7931034482758621
2021-11-16,-0.7727272727272727
2021-11-17,-0.7840909090909091
2021-11-18,-0.7727272727272727
2021-11-19,-0.7840909090909091
2021-11-20,-0.7840909090909091
2021-11-21,-0.7840909090909091
2021-11-22,-0.8068181818181818
2021-11-23,-0.8181818181818182
2021-11-24,-0.7727272727272727
2021-11-25,-0.8068181818181818
2021-11-26,-0.8181818181818182
2021-11-27,-0.8181818181818182
2021-11-28,-0.8409090909090909
2021-11-29,-0.8522727272727273
2021-11-30,-0.8409090909090909
2021-12-01,-0.8636363636363636
2021-12-02,-0.8636363636363636
2021-12-03,-0.875
2021-12-04,-0.875
2021-12-05,-0.8409090909090909
2021-12-06,-0.7954545454545454
2021-12-07,-0.7840909090909091
2021-12-08,-0.7840909090909091
2021-12-09,-0.7840909090909091
2021-12-10,-0.7840909090909091
2021-12-11,-0.7752808988764045
2021-12-12,-0.7752808988764045
2021-12-13,-0.7528089887640449
2021-12-14,-0.7415730337078652
2021-12-15,-0.7303370786516854
2021-12-16,-0.7303370786516854
2021-12-17,-0.7303370786516854
2021-12-18,-0.7415730337078652
2021-12-19,-0.7191011235955056
2021-12-20,-0.7528089887640449
2021-12-21,-0.7528089887640449
2021-12-22,-0.7640449438202247
2021-12-23,-0.7752808988764045
2021-12-24,-0.7752808988764045
2021-12-25,-0.7752808988764045
2021-12-26,-0.797752808988764
2021-12-27,-0.8202247191011236
2021-12-28,-0.8202247191011236
2021-12-29,-0.8089887640449438
2021-12-30,-0.797752808988764
2021-12-31,-0.7752808988764045
2022-01-01,-0.7752808988764045
2022-01-02,-0.7555555555555555
2022-01-03,-0.7777777777777778
2022-01-04,-0.7692307692307693
2022-01-05,-0.7692307692307693
2022-01-06,-0.75
2022-01-07,-0.7391304347826086
2022-01-08,-0.717391304347826
2022-01-09,-0.7065217391304348
2022-01-10,-0.717391304347826
2022-01-11,-0.7391304347826086
2022-01-12,-0.75
2022-01-13,-0.75
2022-01-14,-0.75
2022-01-15,-0.75
2022-01-16,-0.7391304347826086
2022-01-17,-0.7311827956989247
2022-01-18,-0.7204301075268817
2022-01-19,-0.7096774193548387
2022-01-20,-0.6666666666666666
2022-01-21,-0.6666666666666666
2022-01-22,-0.6559139784946236
2022-01-23,-0.6236559139784946
2022-01-24,-0.5913978494623656
2022-01-25,-0.5806451612903226
2022-01-26,-0.5806451612903226
2022-01-27,-0.5591397849462365
2022-01-28,-0.5531914893617021
2022-01-29,-0.5531914893617021
2022-01-30,-0.5531914893617021
2022-01-31,-0.5789473684210527
2022-02-01,-0.6
2022-02-02,-0.6
2022-02-03,-0.6210526315789474
2022-02-04,-0.6421052631578947
2022-02-05,-0.6421052631578947
2022-02-06,-0.6354166666666666
2022-02-07,-0.65625
2022-02-08,-0.625
2022-02-09,-0.6354166666666666
2022-02-10,-0.6354166666666666
2022-02-11,-0.6354166666666666
2022-02-12,-0.6288659793814433
2022-02-13,-0.6288659793814433
2022-02-14,-0.6185567010309279
2022-02-15,-0.6082474226804123
2022-02-16,-0.5773195876288659
2022-02-17,-0.5360824742268041
2022-02-18,-0.5257731958762887
2022-02-19,-0.4845360824742268
2022-02-20,-0.4639175257731959
2022-02-21,-0.4742268041237113
2022-02-22,-0.4639175257731959
2022-02-23,-0.4536082474226804
2022-02-24,-0.45454545454545453
2022-02-25,-0.42424242424242425
2022-02-26,-0.43434343434343436
2022-02-27,-0.4444444444444444
2022-02-28,-0.42424242424242425
2022-03-01,-0.40404040404040403
2022-03-02,-0.43
2022-03-03,-0.48
2022-03-04,-0.49
2022-03-05,-0.47058823529411764
2022-03-06,-0.45098039215686275
2022-03-07,-0.4215686274509804
2022-03-08,-0.4117647058823529
2022-03-09,-0.43137254901960786
2022-03-10,-0.4411764705882353
2022-03-11,-0.47058823529411764
2022-03-12,-0.4803921568627451
2022-03-13,-0.45098039215686275
2022-03-14,-0.46601941747572817
2022-03-15,-0.5242718446601942
2022-03-16,-0.49514563106796117
2022-03-17,-0.5048543689320388
2022-03-18,-0.5728155339805825
2022-03-19,-0.6407766990291263
2022-03-20,-0.6601941747572816
2022-03-21,-0.6796116504854369
2022-03-22,-0.7211538461538461
2022-03-23,-0.7019230769230769
2022-03-24,-0.7307692307692307
2022-03-25,-0.7307692307692307
2022-03-26,-0.7596153846153846
2022-03-27,-0.7788461538461539
2022-03-28,-0.780952380952381
2022-03-29,-0.7924528301886793
2022-03-30,-0.7924528301886793
2022-03-31,-0.7924528301886793
2022-04-01,-0.8207547169811321
2022-04-02,-0.8207547169811321
2022-04-03,-0.8301886792452831
2022-04-04,-0.8130841121495327
2022-04-05,-0.8148148148148148
2022-04-06,-0.8240740740740741
2022-04-07,-0.8425925925925926
2022-04-08,-0.8611111111111112
2022-04-09,-0.8518518518518519
2022-04-10,-0.8240740740740741
2022-04-11,-0.8240740740740741
2022-04-12,-0.8333333333333334
2022-04-13,-0.8440366972477065
2022-04-14,-0.8348623853211009
2022-04-15,-0.8623853211009175
2022-04-16,-0.8636363636363636
2022-04-17,-0.8545454545454545
2022-04-18,-0.8545454545454545
2022-04-19,-0.8454545454545455
2022-04-20,-0.8636363636363636
2022-04-21,-0.8636363636363636
2022-04-22,-0.8636363636363636
2022-04-23,-0.8727272727272727
2022-04-24,-0.8648648648648649
2022-04-25,-0.8558558558558559
2022-04-26,-0.8468468468468469
2022-04-27,-0.8468468468468469
2022-04-28,-0.8482142857142857
2022-04-29,-0.8407079646017699
2022-04-30,-0.8495575221238938
2022-05-01,-0.8495575221238938
2022-05-02,-0.8407079646017699
2022-05-03,-0.8245614035087719
2022-05-04,-0.8421052631578947
2022-05-05,-0.8421052631578947
2022-05-06,-0.8421052631578947
2022-05-07,-0.8260869565217391
2022-05-08,-0.8275862068965517
2022-05-09,-0.8189655172413793
2022-05-10,-0.75
2022-05-11,-0.7413793103448276
2022-05-12,-0.6379310344827587
2022-05-13,-0.5948275862068966
2022-05-14,-0.5982905982905983
2022-05-15,-0.576271186440678
2022-05-16,-0.5423728813559322
2022-05-17,-0.5423728813559322
2022-05-18,-0.5254237288135594
2022-05-19,-0.5338983050847458
2022-05-20,-0.5084745762711864
2022-05-21,-0.5
2022-05-22,-0.4789915966386555
2022-05-23,-0.4789915966386555
2022-05-24,-0.5126050420168067
2022-05-25,-0.5126050420168067
2022-05-26,-0.47058823529411764
2022-05-27,-0.4789915966386555
2022-05-28,-0.4789915966386555
2022-05-29,-0.46218487394957986
2022-05-30,-0.453781512605042
2022-05-31,-0.47058823529411764
2022-06-01,-0.48333333333333334
2022-06-02,-0.49166666666666664
2022-06-03,-0.5083333333333333
2022-06-04,-0.5166666666666667
2022-06-05,-0.5083333333333333
2022-06-06,-0.5
2022-06-07,-0.45
2022-06-08,-0.43333333333333335
2022-06-09,-0.4166666666666667
2022-06-10,-0.375
2022-06-11,-0.3333333333333333
