Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight
2018-08-03,0.015307000006897544,0.015041000309748745,0.0157299992697073,0.014937999758286571,46250600.0,-0.08678586722896597,-1.0,0.22933696639418708
2018-08-04,0.013333000342710113,0.015218000027699565,0.015944000433547593,0.012377000513835048,27059500.0,0.0481100082424107,1.0,0.22933696639418708
2018-08-05,0.014081000450415706,0.013427999901933765,0.014295999992055988,0.012695999916060066,19746000.0,-0.009346507737686026,0.0,0.5413260672116258
2018-08-06,0.013423999871475792,0.013963000017566776,0.014308000083429908,0.012930000300867652,18774100.0,0.037867520291979394,1.0,0.22933696639418708
2018-08-07,0.012899000297649002,0.013314999739987945,0.01445700051949749,0.012163000281317329,21022400.0,0.08038165357824142,1.0,0.22933696639418708
2018-08-08,0.01077600019739399,0.01285799975262413,0.013020999829633331,0.010401999677879905,22236100.0,0.29736195752162764,1.0,0.22933696639418708
2018-08-09,0.01168300035165081,0.010761000316007232,0.012021999906165695,0.010316000420017337,32613700.0,0.19893994744299268,1.0,0.22933696639418708
2018-08-10,0.00974700051115284,0.011667000229818916,0.012135000068111515,0.009460000421269035,36278100.0,0.4434043467398836,1.0,0.22933696639418708
2018-08-11,0.009192000243229961,0.009681999783380127,0.009753000091178512,0.008724000404937362,12731100.0,0.5382600154121813,1.0,0.22933696639418708
2018-08-12,0.009080000321729278,0.009195000033242797,0.009751999850733375,0.00902399989531765,8428220.0,0.5656862360968715,1.0,0.22933696639418708
2018-08-13,0.007168000198317861,0.009089999932212925,0.009201000544591045,0.006960000011487102,16989000.0,0.9986295010502071,1.0,0.22933696639418708
2018-08-14,0.00773600033239851,0.007204000006778335,0.00773600033239851,0.00611600010411272,22264400.0,0.8647854124016959,1.0,0.22933696639418708
2018-08-15,0.007891000348491764,0.00776800011040101,0.008747000347240066,0.007663000009371137,22410600.0,0.8411244771208157,1.0,0.22933696639418708
2018-08-16,0.011221000093383884,0.00789900040940771,0.01160100019292364,0.007743999927653169,51160900.0,0.2978449016497364,1.0,0.22933696639418708
2018-08-17,0.015030999767942524,0.011226999673409557,0.015231999668641185,0.010867999966604805,94427600.0,-0.03367809026531122,0.0,0.5413260672116258
2018-08-18,0.012732000190181827,0.014949999849660492,0.014949999849660492,0.011118999782366848,49994400.0,0.14224771672309466,1.0,0.22933696639418708
2018-08-19,0.014374000120325183,0.012710999797446823,0.014422000485820865,0.012263000111444091,36557300.0,0.010701509656798893,1.0,0.22933696639418708
2018-08-20,0.013057000103755092,0.014275000530643558,0.014876999992294406,0.013031999680562114,38838000.0,0.11298274258669745,1.0,0.22933696639418708
2018-08-21,0.015389000165624713,0.012950999762280082,0.015805000539286233,0.012950999762280082,49710400.0,-0.06097556794868965,0.0,0.5413260672116258
2018-08-22,0.013787000540061092,0.015460999782545662,0.016249999503953554,0.012489999744458294,67288000.0,0.04497128654276269,1.0,0.22933696639418708
2018-08-23,0.014674000542028045,0.013686000469489193,0.014783999982638454,0.013630000043077564,31250400.0,-0.022460726067954698,0.0,0.5413260672116258
2018-08-24,0.01453499971644411,0.014743000368936157,0.014743000368936157,0.01398099968896637,19980000.0,-0.01739544423672125,0.0,0.5413260672116258
2018-08-25,0.015413000348372554,0.014552000078721141,0.015735000471932985,0.014244000527424907,24453700.0,-0.07798740425108253,-1.0,0.22933696639418708
2018-08-26,0.015232999909086322,0.01539000040606985,0.015445999901158905,0.014513000014586544,20503900.0,-0.07145090367414368,-1.0,0.22933696639418708
2018-08-27,0.017823999847633935,0.015222000058157539,0.017856000091297723,0.015209999966783619,53968100.0,-0.2131186756810494,-1.0,0.22933696639418708
2018-08-28,0.017980000104172326,0.017838999729020692,0.018756000425083734,0.017549000780446626,45607800.0,-0.22712600185046966,-1.0,0.22933696639418708
2018-08-29,0.016923999513847925,0.017981000344617463,0.018113000418408014,0.016611000622971155,36464600.0,-0.18523870953908286,-1.0,0.22933696639418708
2018-08-30,0.017340999196632005,0.01695300089882145,0.017340999196632005,0.01565999920235405,26699000.0,-0.21144263409799577,-1.0,0.22933696639418708
2018-08-31,0.017143000017268754,0.017229000206453897,0.01755799921916256,0.01662600050435791,29320200.0,-0.2089574038168506,-1.0,0.22933696639418708
2018-09-01,0.018176000665290452,0.01710600043402443,0.018580999325378038,0.01699900078342686,28300500.0,-0.2615828459295869,-1.0,0.22933696639418708
2018-09-02,0.01781499954627285,0.018144000421626665,0.018394000928266145,0.017387000943882562,21871100.0,-0.25329500658905885,-1.0,0.22933696639418708
