Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight,day_of_week,day_of_month,month,year
2021-04-17,2e-06,1e-06,3e-06,1e-06,460833712.0,-0.17647058823529413,-1.0,0.40749601275917063,5,17,4,2021
2021-04-18,2e-06,2e-06,2e-06,1e-06,142743623.0,-0.17647058823529413,-1.0,0.40749601275917063,6,18,4,2021
2021-04-19,4e-06,2e-06,4e-06,2e-06,424418998.0,-0.6176470588235294,-1.0,0.40749601275917063,0,19,4,2021
2021-04-20,2e-06,4e-06,4e-06,2e-06,526088540.0,-0.20588235294117646,-1.0,0.40749601275917063,1,20,4,2021
2021-04-21,1e-06,2e-06,3e-06,1e-06,290865031.0,1.4705882352941178,1.0,0.40749601275917063,2,21,4,2021
2021-04-22,2e-06,1e-06,2e-06,1e-06,194322190.0,0.6470588235294118,1.0,0.40749601275917063,3,22,4,2021
2021-04-23,1e-06,2e-06,2e-06,1e-06,151001682.0,4.294117647058823,1.0,0.40749601275917063,4,23,4,2021
2021-04-24,1e-06,1e-06,2e-06,1e-06,83694373.0,6.0588235294117645,1.0,0.40749601275917063,5,24,4,2021
2021-04-25,1e-06,1e-06,1e-06,1e-06,90558038.0,7.0588235294117645,1.0,0.40749601275917063,6,25,4,2021
2021-04-26,1e-06,1e-06,1e-06,1e-06,102581471.0,8.235294117647058,1.0,0.40749601275917063,0,26,4,2021
2021-04-27,1e-06,1e-06,1e-06,1e-06,102515602.0,9.294117647058824,1.0,0.40749601275917063,1,27,4,2021
2021-04-28,1e-06,1e-06,2e-06,1e-06,139690065.0,10.176470588235293,1.0,0.40749601275917063,2,28,4,2021
2021-04-29,1e-06,1e-06,2e-06,1e-06,96378675.0,11.176470588235293,1.0,0.40749601275917063,3,29,4,2021
2021-04-30,2e-06,1e-06,2e-06,1e-06,133732362.0,5.5,1.0,0.40749601275917063,4,30,4,2021
2021-05-01,2e-06,2e-06,2e-06,2e-06,92395224.0,5.911764705882353,1.0,0.40749601275917063,5,1,5,2021
2021-05-02,2e-06,2e-06,2e-06,2e-06,59652130.0,6.117647058823529,1.0,0.40749601275917063,6,2,5,2021
2021-05-03,2e-06,2e-06,2e-06,2e-06,40570107.0,6.352941176470588,1.0,0.40749601275917063,0,3,5,2021
2021-05-04,2e-06,2e-06,2e-06,2e-06,64001867.0,6.529411764705882,1.0,0.40749601275917063,1,4,5,2021
2021-05-05,2e-06,2e-06,2e-06,2e-06,47093779.0,6.705882352941177,1.0,0.40749601275917063,2,5,5,2021
2021-05-06,2e-06,2e-06,2e-06,1e-06,27406652.0,6.882352941176471,1.0,0.40749601275917063,3,6,5,2021
2021-05-07,3e-06,2e-06,3e-06,1e-06,367358434.0,4.411764705882354,1.0,0.40749601275917063,4,7,5,2021
2021-05-08,1.6e-05,3e-06,1.9e-05,3e-06,6118033567.0,-0.011029411764705843,0.0,0.18500797448165868,5,8,5,2021
2021-05-09,1.6e-05,1.6e-05,2e-05,1.2e-05,6171534719.0,-0.0330882352941176,0.0,0.18500797448165868,6,9,5,2021
2021-05-10,3.5e-05,1.6e-05,3.9e-05,1.4e-05,19546576207.0,-0.6016806722689075,-1.0,0.40749601275917063,0,10,5,2021
2021-05-11,3.1e-05,3.5e-05,3.8e-05,2.8e-05,9743912953.0,-0.5939278937381405,-1.0,0.40749601275917063,1,11,5,2021
2021-05-12,1.8e-05,3e-05,3.1e-05,1.8e-05,7320441816.0,-0.33333333333333337,-1.0,0.40749601275917063,2,12,5,2021
2021-05-13,2.1e-05,1.8e-05,2.4e-05,1.5e-05,6879491005.0,-0.4649859943977591,-1.0,0.40749601275917063,3,13,5,2021
2021-05-14,1.9e-05,2.1e-05,2.2e-05,1.8e-05,2909604830.0,-0.43962848297213625,-1.0,0.40749601275917063,4,14,5,2021
2021-05-15,1.6e-05,1.8e-05,1.9e-05,1.5e-05,2607873205.0,-0.3602941176470588,-1.0,0.40749601275917063,5,15,5,2021
2021-05-16,1.8e-05,1.6e-05,2e-05,1.3e-05,3225440403.0,-0.4607843137254902,-1.0,0.40749601275917063,6,16,5,2021
2021-05-17,1.6e-05,1.8e-05,1.8e-05,1.4e-05,3466116394.0,-0.41544117647058826,-1.0,0.40749601275917063,0,17,5,2021
2021-05-18,1.6e-05,1.7e-05,1.8e-05,1.5e-05,1743302789.0,-0.4411764705882353,-1.0,0.40749601275917063,1,18,5,2021
2021-05-19,9e-06,1.6e-05,1.6e-05,6e-06,3271067996.0,-0.01307189542483662,0.0,0.18500797448165868,2,19,5,2021
2021-05-20,1e-05,9e-06,1.2e-05,8e-06,2507945867.0,-0.11764705882352947,-1.0,0.40749601275917063,3,20,5,2021
2021-05-21,8e-06,1e-05,1e-05,7e-06,1547207565.0,0.10294117647058826,1.0,0.40749601275917063,4,21,5,2021
2021-05-22,8e-06,8e-06,1e-05,7e-06,1229821215.0,0.09558823529411767,1.0,0.40749601275917063,5,22,5,2021
2021-05-23,8e-06,8e-06,1e-05,7e-06,1585032040.0,0.08823529411764708,1.0,0.40749601275917063,6,23,5,2021
2021-05-24,1.1e-05,8e-06,1.2e-05,8e-06,2179651359.0,-0.2299465240641711,-1.0,0.40749601275917063,0,24,5,2021
2021-05-25,9e-06,1.1e-05,1.1e-05,9e-06,1415340765.0,-0.07843137254901962,0.0,0.18500797448165868,1,25,5,2021
2021-05-26,1e-05,9e-06,1e-05,9e-06,994520516.0,-0.1941176470588236,-1.0,0.40749601275917063,2,26,5,2021
2021-05-27,9e-06,1e-05,1e-05,9e-06,679602960.0,-0.11764705882352944,-1.0,0.40749601275917063,3,27,5,2021
2021-05-28,8e-06,9e-06,9e-06,8e-06,690703669.0,-0.014705882352941164,0.0,0.18500797448165868,4,28,5,2021
2021-05-29,8e-06,8e-06,8e-06,7e-06,502184994.0,-0.022058823529411752,0.0,0.18500797448165868,5,29,5,2021
2021-05-30,8e-06,8e-06,8e-06,8e-06,440967883.0,-0.022058823529411752,0.0,0.18500797448165868,6,30,5,2021
2021-05-31,9e-06,8e-06,1e-05,8e-06,910298126.0,-0.13725490196078433,-1.0,0.40749601275917063,0,31,5,2021
2021-06-01,9e-06,9e-06,9e-06,8e-06,795576484.0,-0.15032679738562094,-1.0,0.40749601275917063,1,1,6,2021
2021-06-02,9e-06,9e-06,1e-05,9e-06,1190841704.0,-0.15686274509803924,-1.0,0.40749601275917063,2,2,6,2021
