Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight,day_of_week,day_of_month,month,year
2023-11-21,0.0310490000993013,0.2294519990682602,0.4653449952602386,0.0263299997895956,4468350.0,0.7245994712608427,1.0,0.45500633713561467,1,21,11,2023
2023-11-22,0.0318280011415481,0.031029999256134,0.0374689996242523,0.0289229992777109,2779138.0,0.714979107443579,1.0,0.45500633713561467,2,22,11,2023
2023-11-23,0.030834000557661,0.0318269990384578,0.034435000270605,0.0297880005091428,2520519.0,0.8027212145438943,1.0,0.45500633713561467,3,23,11,2023
2023-11-24,0.0301370006054639,0.0308379996567964,0.0337999984622001,0.0292980000376701,2042545.0,0.8756932163399037,1.0,0.45500633713561467,4,24,11,2023
2023-11-25,0.0310980007052421,0.0301329996436834,0.0315370000898838,0.0267399996519088,1474528.0,0.845408589137931,1.0,0.45500633713561467,5,25,11,2023
2023-11-26,0.0359059982001781,0.0310989990830421,0.0368739999830722,0.0305569991469383,2245481.0,0.618035460039701,1.0,0.45500633713561467,6,26,11,2023
2023-11-27,0.0350419990718364,0.0359119996428489,0.037882000207901,0.0295049995183944,1313881.0,0.6764255716080082,1.0,0.45500633713561467,0,27,11,2023
2023-11-28,0.0380330011248588,0.0350399985909462,0.0436640009284019,0.0311539992690086,2649994.0,0.5608686104894708,1.0,0.45500633713561467,1,28,11,2023
2023-11-29,0.0430959984660148,0.0380179993808269,0.0468729995191097,0.0354739986360073,2626359.0,0.390054888981846,1.0,0.45500633713561467,2,29,11,2023
2023-11-30,0.0483240000903606,0.0430999994277954,0.0519249998033046,0.0413770005106925,3967909.0,0.2477288653336545,1.0,0.45500633713561467,3,30,11,2023
2023-12-01,0.0484820008277893,0.0474309995770454,0.0528279989957809,0.0450100004673004,2627426.0,0.2522294466446627,1.0,0.45500633713561467,4,1,12,2023
2023-12-02,0.0455479994416236,0.048480998724699,0.050220001488924,0.0426440015435218,2043359.0,0.34305608016863853,1.0,0.45500633713561467,5,2,12,2023
2023-12-03,0.0422639995813369,0.0455509983003139,0.048225998878479,0.040277998894453,2335571.0,0.45931568724132277,1.0,0.45500633713561467,6,3,12,2023
2023-12-04,0.0488639995455741,0.0422969982028007,0.049830000847578,0.039326999336481,2569573.0,0.2721105728289547,1.0,0.45500633713561467,0,4,12,2023
2023-12-05,0.0493929982185363,0.048870000988245,0.0514659993350505,0.0452090017497539,1713250.0,0.26766701756664196,1.0,0.45500633713561467,1,5,12,2023
2023-12-06,0.0434830002486705,0.049380000680685,0.0496370010077953,0.0419460013508796,2127978.0,0.4511742544392329,1.0,0.45500633713561467,2,6,12,2023
2023-12-07,0.0437819994986057,0.04347800090909,0.0482180006802082,0.0387360006570816,3115901.0,0.4528353259371354,1.0,0.45500633713561467,3,7,12,2023
2023-12-08,0.0540670007467269,0.043783001601696,0.0554420016705989,0.0429919995367527,3505373.0,0.18258659794575602,0.0,0.08998732572877059,4,8,12,2023
2023-12-09,0.0635349974036216,0.0540659986436367,0.0635389983654022,0.0530110001564025,4622271.0,0.007760946735144216,0.0,0.08998732572877059,5,9,12,2023
2023-12-10,0.0587190017104148,0.0635360032320022,0.0636759996414184,0.0540880002081394,3438223.0,0.09223921418856618,0.0,0.08998732572877059,6,10,12,2023
2023-12-11,0.046629000455141,0.0587220005691051,0.0595710016787052,0.042663998901844,5289464.0,0.38318733008013434,1.0,0.45500633713561467,0,11,12,2023
2023-12-12,0.0419149994850158,0.0466249994933605,0.0481129996478557,0.0365479998290538,6471756.0,0.5488821056353479,1.0,0.45500633713561467,1,12,12,2023
2023-12-13,0.0467589981853961,0.0419109985232353,0.0483400002121925,0.0382860004901886,3718177.0,0.3991092376807207,1.0,0.45500633713561467,2,13,12,2023
2023-12-14,0.0422939993441104,0.0467559993267059,0.0498129986226558,0.0422540009021759,4843777.0,0.5589871959800741,1.0,0.45500633713561467,3,14,12,2023
2023-12-15,0.0418529994785785,0.0423020012676715,0.0438309982419014,0.0396890006959438,4716007.0,0.588534803244448,1.0,0.45500633713561467,4,15,12,2023
2023-12-16,0.0410109981894493,0.041848000138998,0.0426059998571872,0.0391619987785816,1155504.0,0.6353883962789156,1.0,0.45500633713561467,5,16,12,2023
2023-12-17,0.0397109985351562,0.041032001376152,0.0444680005311965,0.03940299898386,977662.0,0.7048758219769591,1.0,0.45500633713561467,6,17,12,2023
2023-12-18,0.0414270013570785,0.0397129990160465,0.0442290008068084,0.0385849997401237,1161522.0,0.649970284224217,1.0,0.45500633713561467,0,18,12,2023
2023-12-19,0.0429480001330375,0.0414189994335174,0.0448519997298717,0.0386699996888637,2213036.0,0.6047911666596175,1.0,0.45500633713561467,1,19,12,2023
