Date,Close,Open,High,Low,Volume,pct_change,epoch_signal,weight,day_of_week,day_of_month,month,year
2022-01-28,2.764611959457397,3.580638885498047,3.634582042694092,2.6500320434570312,37319615.0,-0.12084006089829606,0.0,0.038178164768921635,4,28,1,2022
2022-01-29,2.844136953353882,2.7645339965820312,2.867309093475342,2.697057008743286,11329854.0,-0.15433323079098535,0.0,0.038178164768921635,5,29,1,2022
2022-01-30,2.524935007095337,2.8441479206085205,2.8879199028015137,2.508604049682617,12470876.0,-0.052807301317727075,0.0,0.038178164768921635,6,30,1,2022
2022-01-31,2.5581440925598145,2.5249500274658203,2.569976091384888,2.308398962020874,10216328.0,-0.07181163549376184,0.0,0.038178164768921635,0,31,1,2022
2022-02-01,2.4982330799102783,2.558145046234131,2.624535083770752,2.477022886276245,7791949.0,-0.056183719250146445,0.0,0.038178164768921635,1,1,2,2022
2022-02-02,2.0761098861694336,2.4982330799102783,2.5143589973449707,2.026551961898804,11966465.0,0.13311135571032318,0.0,0.038178164768921635,2,2,2,2022
2022-02-03,2.0442819595336914,2.0761520862579346,2.18339204788208,1.887670993804932,22805796.0,0.14760566503016403,0.0,0.038178164768921635,3,3,2,2022
2022-02-04,2.328643083572388,2.0442819595336914,2.335468053817749,2.0442819595336914,7030675.0,0.0014298362090665537,0.0,0.038178164768921635,4,4,2,2022
2022-02-05,2.391752958297729,2.328774929046631,2.429505109786988,2.3193259239196777,7530897.0,-0.0316948248480462,0.0,0.038178164768921635,5,5,2,2022
2022-02-06,2.7329421043396,2.3917410373687744,2.7566161155700684,2.377405881881714,10977304.0,-0.160762432182741,0.0,0.038178164768921635,6,6,2,2022
2022-02-07,2.9363200664520264,2.718139886856079,2.9794209003448486,2.6660830974578857,19219235.0,-0.22802638921878482,0.0,0.038178164768921635,0,7,2,2022
2022-02-08,2.834059000015259,2.936405897140503,2.9641149044036865,2.731451988220215,8869707.0,-0.20807506132522346,0.0,0.038178164768921635,1,8,2,2022
2022-02-09,2.8975610733032227,2.8507120609283447,2.9343700408935547,2.7547669410705566,8220552.0,-0.2332638719596247,0.0,0.038178164768921635,2,9,2,2022
2022-02-10,3.255757093429565,2.916440010070801,3.336874008178711,2.805928945541382,15405895.0,-0.32825054792784303,-1.0,0.48091091761553917,3,10,2,2022
2022-02-11,2.8298799991607666,3.2554240226745605,3.2943990230560303,2.7990219593048096,10591119.0,-0.2351940184968605,0.0,0.038178164768921635,4,11,2,2022
2022-02-12,2.7563109397888184,2.8307459354400635,2.863460063934326,2.714373111724853,3079210.0,-0.22196747992174684,0.0,0.038178164768921635,5,12,2,2022
2022-02-13,2.6021668910980225,2.7568910121917725,2.798115968704224,2.570406913757324,4670341.0,-0.1812406312674867,0.0,0.038178164768921635,6,13,2,2022
2022-02-14,2.641982078552246,2.6019558906555176,2.649807929992676,2.518876075744629,4162699.0,-0.19843194335913553,0.0,0.038178164768921635,0,14,2,2022
2022-02-15,2.977992057800293,2.641561985015869,2.977992057800293,2.6115970611572266,4117900.0,-0.2962234715749029,-1.0,0.48091091761553917,1,15,2,2022
2022-02-16,2.8650310039520264,2.977741003036499,2.978569984436035,2.78450894355774,3931899.0,-0.2749813486071173,-1.0,0.48091091761553917,2,16,2,2022
2022-02-17,2.5614430904388428,2.86490797996521,2.888360977172852,2.5347399711608887,2834048.0,-0.19124868587873659,0.0,0.038178164768921635,3,17,2,2022
2022-02-18,2.605130910873413,2.5615029335021973,2.714096069335937,2.5223031044006348,7583531.0,-0.2080026474379595,0.0,0.038178164768921635,4,18,2,2022
2022-02-19,2.597692012786865,2.6050589084625244,2.66567611694336,2.518393039703369,3124038.0,-0.213737684509249,0.0,0.038178164768921635,5,19,2,2022
2022-02-20,2.3977038860321045,2.5977261066436768,2.6009440422058105,2.358855962753296,374690.0,-0.1544234712027329,0.0,0.038178164768921635,6,20,2,2022
2022-02-21,2.2919139862060547,2.397665977478028,2.4981279373168945,2.2858920097351074,1427192.0,-0.12085076945492625,0.0,0.038178164768921635,0,21,2,2022
